start	end	text
8000	20000	E abbiamo un piccolo cambiamento di programma, Giulini parla nella ripresa dei lavori che
20460	30380	si tratta alle 11 esatte, mentre gli speakers intorno a questo tema fondamentale, talmente fondamentale
30380	38040	nella vita delle imprese che forse scherzarci sopra come ho fatto non è direi un buon segno,
38680	46720	e parleranno Sara Anderson che è chairman del, quello che è l'equivalente in Italia del comitato
46720	54720	della Confindustria, ovviamente lei opera nell'ambito della CBI e della Confederation of British Industry,
55680	72720	nonché è anche chief executive della Mayday Group, che ci porterà il punto di vista della Confederazione dell'industria inglese.
73720	80860	Seguirà l'onorevole Enrico Letta, che conoscete anche perché ieri ha già contribuito a questi lavori,
81100	87080	e così anche Fabrizio Onida, che anche voi conoscete, che ha già contribuito ai lavori.
87340	89660	Sara Anderson, please take the floor.
95460	103700	Good morning everybody. I have to start off by saying that some of my comments might not be those of the Confederation of British Industry.
104280	107940	I am going to allow myself to give my own views as well.
109780	116680	People sometimes ask me why so few women get their voices heard at business events such as this.
116680	120100	Of course the answer is that most females...
120680	129680	Tutti coloro che fanno in presa è da sempre un numero magico, probabilmente al contrario, diciamo.
130560	139460	Credo che dobbiamo affrontarlo tenendo conto del fatto che oggi i mutamenti di carattere tecnologico hanno profondamente cambiato l'impatto di questo numero.
139460	148680	Il numero di quindici aveva dei significati, oggi il numero di quindici ha altri significati.
148920	155260	Credo che da questo punto di vista la necessità di affrontare questa materia tenendo conto delle novità,
155880	161640	tenendo conto del nuovo assento nel quale ci troviamo,
161640	168640	tenendo conto dei costi del lavoro che oggi gravo sulle prese, credo che sia assolutamente essenziale.
169700	179640	Nella esperienza che mi sono fatto, una crescita della dimensione, una crescita di questo livello, una comunitarizzazione anche in questa materia,
181000	191620	credo che sia, rappresenti sicuramente una delle misure che almeno nel nostro Paese,
191620	199620	e credo che questo tema l'ho messo in cima perché mi sembra oggi uno dei temi chiave.
200580	209100	Questo tema ovviamente si legano altre questioni che sono legate sulla materia della competitività, alla flessibilità del mercato del lavoro,
209900	215740	quindi alla necessità di affrontare le opportunità che le piccole e medie imprese italiane oggi hanno,
215740	227740	dentro anche qui, un quadro comunitario che ha fortemente accelerato gli inserimenti di flessibilità di strumenti gius lavoristici,
228820	237900	e mi sembra che su questo punto, anche su questo punto, l'impatto delle regole comunitarie in Italia è stato fino a oggi positivo.
237900	246280	In questo probabilmente dico anche qui cose che è differente rispetto all'impatto che in Gran Bretagna vi può essere su questi aspetti,
246560	256060	perché sono portato a dire che se non ci fosse stato l'input così forte delle direttive comunitarie in campo di flessibilità del mercato del lavoro,
256420	264900	per la rigidità che il nostro Paese si porta dietro da sempre, non so se saremo riusciti a fare, a inserire quegli elementi di flessibilità
265140	275140	che fanno sì che oggi, almeno in termini di strumenti e di adattamento alle direttive comunitarie, l'Italia sia assolutamente in regola e in linea con la media comunitaria.
277480	285720	Credo, da questo punto di vista, e mi sento di dare un giudizio tendenzialmente di apertura e di credito,
286720	295780	che la direzione alla quale va il libro bianco che il governo ha messo a punto, che l'attuale governo ha messo a punto sul tema del lavoro,
296560	305100	è una direzione che sicuramente può spingerci e deve spingerci ad affrontare le proposte che lì sono contenute con spirito costruttivo,
