start	end	text
6880	26560	di Sottesimo congresso nazionale della democrazia cristiana. Propongo all'Assemblea il senatore
26560	29920	Amindori Fanvani come presidente del congresso.
60940	71840	Comunico che assumono le funzioni di vicepresidenti gli onorevoli Paolo Cirino Pomicino.
93120	111200	Altro vicepresidente, l'onorevole Carlo Bernini, poi senatore Riccardo Triglia, infine
111200	128240	l'onorevole Maria Eletta Martini. Assumono funzioni di segretari il senatore Saverio
128320	142020	D'Amelio, il senatore Maglio Ianni, il senatore Vito Napoli, la dottoressa Maria Pia Bozzo,
143560	155680	il dott. Dario Franceschini, infine sono questori il dott. Yerbolino Antonio, il dott. Perrelli
155680	166800	Antonio, il dott. Danese Luca, il senatore Perugini Pasquale, il dott. Bonalberti Ettore
166800	171200	e il dott. Locurzio Giuseppe.
179260	194100	Amici delegati, a voi in questo 18° congresso della democrazia cristiana rivolgo un sincero
194100	202600	ringraziamento per aver aderito alla proposta dell'onorevole segretario politico di chiamarmi
202600	218260	a presiedere questa assemblea. A nome di essa, do un cordiale benvenuto ai presidenti del
218260	246120	Senato e della Camera, lo estendo alle rappresentanze dei partiti italiani e stranieri e dei dirigenti
246120	257520	di consociazioni che ci onorano con la loro presenza, al signor Presidente della Repubblica
300480	306100	del Senato, al signor Presidente della Repubblica del Senato, al signor Presidente della Repubblica
306100	316620	a nome di tutti i presenti, rivolgo un deferente saluto, accompagnato dall'augurio di felice
316720	333340	e prosecuzione del mandato affidato di largamente dal Parlamento. Consistenti novità ecologiche,
334040	345500	demografiche, culturali, tecnologiche, economiche, dalmeno un paio di decenni stanno mutando
345500	354440	la natura e la soluzione dei pur distinti problemi, oggetto di specifiche attenzioni
354440	361960	nelle aree democratico-capitalistiche, in quelle autoritarie collettivistiche e in quelle
361960	371900	definite del terzo mondo. La crescente consapevolezza dei diritti delle persone e dei popoli, la
373100	381160	diffusione, grazie anche all'informatica, di notizie sui problemi connessi e sulle possibilità
381160	390300	di risolverli, moltiplicano e concentrano le rivendicazioni e le attese di individui
390300	400680	e di popoli. La non sollecita percezione di questi fenomeni e la lentezza operativa delle
400680	409660	istituzioni interne ed internazionali che dovrebbero fronteggiarli intensificano la
409660	416940	diminuzione di fiducia dei cittadini verso i responsabili della comunità in cui essi
416940	427140	vivono, così come acquiscono rivendicazioni ed insoddisfazioni di cisco un popolo verso
427140	435260	l'entità internazionale esistente. Da tutto ciò consegue il moltiplicarsi ad ogni latitudine
435260	444740	e livello di attriti tra le basi e di vertici, conseguenti ormai il prorrompere di un'articolata
444740	454080	crisi sociale a scala mondiale, insufficienti risultando i tentativi di prevenirla o attuando
454080	461980	modifiche tamponatrici delle carenze istituzionali nelle aree democratiche o promuovendo perestroiche
461980	470940	nelle aree autoritarie o infine aprendo, conflitti che continuano a insanguinare, zone di ritardato
470940	479600	sviluppo. L'insieme di questi fenomeni rende palesi le ragioni e la natura della crisi
479600	486820	che ha investito ormai in ogni sistema le organizzazioni politiche e quelle sindacali,
487060	495040	operanti nella società e nelle assemblee locali, statuali e internazionali. In tutti
495040	501620	i casi si accentua la manifestazione delle carenze delle democrazie rappresentative,
501620	509560	mentre cresce la propensione a rinforzarne autorevolezza ed operatività ricorrendo a
509560	518000	integrazioni di carattere partecipativo. Mi è sembrata utile, cari colleghi, questa sintetica
518000	525380	evocazione dell'evoluzione della società anche italiana e dell'aumento dei problemi
525380	533880	da risolvere per superare una diffusa crisi, proprio per convalidare l'esigenza che questo
533880	542460	Congresso anteponga a premature disquisizioni di particolari problemi il preminente centrale
542460	550660	impegno di procedere a scelte che rendano capaci i partiti, specie il nostro di maggioranza
550660	558920	relativa di concorrere ad aggiornare strutture ed istituzioni per dare tempestive soluzioni
558920	567940	ai problemi economico-finanziari, occupazionali e di sviluppo, di salute, di previdenza del
567940	575580	nostro Paese. Avvieranno la ricognuzione dello stato della situazione e delle iniziative
575580	583180	per sanarla la relazione del segretario politico uscente e presidente del Consiglio, onorevole
583180	596000	Demita, e la prospettazione del candidato proposto per succedergli, onorevole Forlano.
604020	625560	Seguirà. Seguirà. Prego di non cominciare male. Prego di non cominciare male. Seguirà
625560	636300	a queste due esposizioni la vostra discussione. Essa concorrerà a precisare il quadro entro
636300	647020	il quale dovrà essere disegnata la linea politico-programmatica del Partito, aggiornata per questo particolare
647020	654120	momento della vita politica nazionale. Servirà ad indicare il vostro dibattito, l'impegno
654120	660700	della democrazia cristiana, a promuovere lo svolgimento di tale linea, anche con il
660700	668140	potenziamento dell'intese tra le forze politiche disposti ad accrescere gli sforzi utili per
668140	675620	i ulteriori progressi dell'Italia, per la sua fattiva presenza nell'ACE al momento del
675620	683780	mercato comune e per le intese che prevengano conflitti non con dissuasioni missilistiche
683780	702160	ma con equilibrato sviluppo di tutti i popoli. Il dibattito si concluderà definendo principi,
702420	710400	metodi, strumenti, dirigenza, i doni ad accrescere la funzionalità del Partito e la sua capacità
710400	718160	di recepire tempestivamente le attese dei cittadini per poter dare ad esse piena soddisfazione.
718760	725520	Tra pochi minuti avrò il piacere di invitare il segretario politico, onorevole Demita,
725520	741800	a prendere la parola. A lui anticipo cordialmente l'augurio di buona relazione ben apprezzata
741800	750720	ed ascoltata dall'Assemblea, identico augurio-formulo per l'illustrazione che domani mattina farà
751160	779980	l'onorevole Forlani della visione. Per l'illustrazione dicevo che domattina farà l'onorevole Forlani
