start	end	text
820	7000	Presidente Massimo Adalema, è passato il decreto legge Gelmini all'Senato,
7500	14340	moltissime le polemiche, tra l'altro oggi ci sono stati anche degli scontri in piazza tra studenti,
14380	16980	volevamo un suo giudizio.
16980	28540	Credo che si tratta di una decisione grave, che crea una frattura fra il governo, la maggioranza
30420	38140	e una grandissima parte del mondo studentesco, ma anche degli insegnanti, dei rettori delle università
39540	48540	e che davvero è incomprensibile che non si sia scelto di sospendere e di discutere,
49160	59640	è una manifestazione di arroganza che secondo me non è utile al Paese, non fa del bene neanche al governo.
59640	62760	Il referendum può essere una strada adesso?
63840	75020	Adesso si valuteranno, innanzitutto continueremo a batteci per cancellare alcune di quelle norme,
75140	83100	in particolare norme, vi parliamo di una riforma, questa non è una riforma, questa parola è usata in modo improprio,
83100	88580	la cosa più grave è il taglio delle risorse per la scuola, per la scuola pubblica, per la scuola privata,
88700	96320	c'è una protesta generalizzata, c'è una richiesta che è venuta anche da parte importante del mondo cattolico,
96400	101980	non soltanto del movimento degli studenti, quindi certamente conteneremo a batterci con ogni mezzo
101980	106400	per cancellare queste scelte che danneggiano il futuro del Paese.
106400	111400	Il presidente domani c'è questa manifestazione che si preannuncia corposa.
