start	end	text
0	4540	Questa giornata sicuramente per lei è una giornata in cui da un certo punto di
4540	9000	vista viene qui anche come leader dei progressisti europei, si apre anche per
9000	11920	il nostro Paese una partita complicata non solo sulle nomine ma anche sulla
11920	15420	linea che l'Europa vuole prendere. Vorrei chiedere innanzitutto se lei pensa che
15420	19080	Juncker possa essere un candidato sostenibile in qualche modo.
20260	22780	Io sono qui in questa sede a rappresentare l'Italia,
23100	28340	rappresento dunque uno dei più grandi paesi dell'Unione Europea, un paese che
29200	34640	tende a affrontare le tante questioni che sono sul tappeto, sul tavolo della
35260	40240	discussione con decisione, con determinazione e credo che sia necessario
40240	43800	portare l'Europa a parlare del linguaggio concreto dei cittadini. Questo è
43800	50240	quello che interessa a noi italiani, questo è quello che faremo sentire con
50240	56320	grande determinazione nel corso di questo percorso che inizia adesso, che parte con
56320	62060	il vertice informale di oggi che proseguirà con l'appuntamento del 26-27
62060	68240	e quindi tutte le discussioni sui nomi per quello che ci riguarda vengono dopo
68240	72280	rispetto all'accordo su che cosa dobbiamo fare. C'è bisogno di un'Europa che sia
72280	76080	più attenta agli investimenti sulla scuola, più attenta agli investimenti
76080	82060	sulle infrastrutture tecnologiche, più attenta alla condizione di vita
82060	85060	quotidiana delle famiglie. Questo è il nostro obiettivo e di questo
85060	89260	discuteremo. Ma Juncker può essere l'uomo giusto visto che è il candidato del
89260	95060	partito che ha avuto più seggio al Parlamento e si era detto che i europei le leggeranno
95060	101000	indirettamente i cittadini? Le ho appena detto che per me prima vengono le
101000	107280	cose da fare, gli argomenti su cui trovare un equilibrio all'interno delle
107280	113220	istituzioni nel rispetto del trattato e i nomi sono conseguenza degli impegni
113700	117620	Quella risposta vera è la data eurosceltica che c'è stata, è stato un messaggio molto forte
117620	122160	ci si attende che oggi 28 leader diano una risposta e convinca i cittadini.
122520	125100	Per quello che ci riguarda mi pare che l'abbiamo dato alle elezioni. Buon lavoro!
125160	127020	Con questo risultato l'Italia può puntare in alto?
