start	end	text
16560	28480	che bella questa sala, questo è il luogo del delitto no Minzo? buonasera a tutti
29920	37500	grazie del vostro intervento non credo di dover anticipare nulla perché sapete
37500	43240	per quale motivo sono qui in sicilia, ci sono tutte le province che vanno al voto
43920	52840	si sono verificate delle alleanze, l'udr in sicilia è rimasta fedele al
52840	56320	voto degli elettori e quindi si è schierata a sostegno dei candidati
56320	63440	comuni, abbiamo buone chance di affermazione e proponiamo dovunque
63440	68880	questo modo nuovo di amministrare che abbiamo chiamato rivoluzionario
68880	73520	proponendo, così ne siamo convinti, una vera e propria rivoluzione copernicana
73520	79520	nel modo di gestire l'istituzione se avremo l'onore e la responsabilità di
79520	84920	farlo. Quello che stiamo facendo in Italia è cercare di far conoscere ai
84920	92040	nostri possibili elettori il nostro impegno ad interessarci dei problemi
93380	100320	concreti a non tralasciare naturalmente il futuro e i progetti per il futuro ma a
100320	107960	impegnarci soprattutto in modo quotidiano su ciò che attiene più da
107960	114040	vicino la vita dei cittadini facendo della buona amministrazione
115960	121960	innanzitutto buona manutenzione. Intendiamo come stiamo facendo in
121960	127180	molti comuni d'Italia dove siamo riusciti a trovare dei candidati che
127180	133300	rispondevano all'identikit ideale che c'eravamo proposti, anche stiamo tentando
133300	139780	di cambiare la cultura, la mentalità di come si lavora dentro le istituzioni
139780	145100	introducendo dentro le stesse istituzioni quei valori, quei modi di
145100	149100	operare che sono proprio delle imprese private e quindi l'efficienza,
149180	155000	l'efficacia, la responsabilità ma anche il riconoscimento del lavoro svolto, il
155000	162300	riconoscimento del merito. Credo che questo, dove ci riuscisse, porterebbe
162300	168840	immediatamente a un diverso rapporto tra il cittadino e l'istituzione con la
168840	173960	caduta di tutte quelle difficoltà che il cittadino oggi trova, se è vero che una
176280	181000	famiglia media spende, anzi spreca, 18 giorni nei rapporti con la pubblica
182000	185880	amministrazione da un cambiamento di culture e di mentalità dovrebbe
186580	192260	derivare una maggiore speditezza di tutte le pratiche. Lo Stato nelle sue
192260	195980	istituzioni locali, il Comune, la Provincia e la Regione, dovrebbe essere
195980	200980	davvero e più realisticamente al servizio del cittadino.
201560	206220	Infine, dato il dilagare della piccola criminalità, della prostituzione del
206220	210500	commercio della droga, praticamente in tutti i centri d'Italia,
210840	216860	le nostre amministrazioni si pongono come punto importante quello di una
216860	222140	maggiore presenza tra la gente e in tutti i comuni
222140	227400	Noi ci impegniamo a fare ciò che Gabriele Albertini, per fare un esempio, sta
227400	233960	facendo a Milano, togliendo tutti i responsabili delle polizie municipali
233960	239440	dagli uffici, dove oggi sono numerosi, e inviandoli tutti tra la gente.
241820	245560	Non è un'idea nostra, è stata applicata benissimo dal sindaco di New York,
245640	251340	Giuliani, che tra l'altro, proprio per i risultati straordinari che ha tenuto con
251340	255960	questo sistema, è stato rieletto probabilmente. A New York, lo sapete,
256200	261860	sono diminuiti di più del 50% i reati, e anche i reati più gravi, come gli
261860	267800	omicidi, hanno subito la stessa diminuzione. Tra i modi per dare maggiore
267800	271460	sicurezza ai cittadini, proponiamo anche l'Istituto del Vigile di Quartiere,
272340	280580	che ha, in paesi di antichissima democrazia, una consuetudine antichissima.
281540	286940	In definitiva, come abbiamo proposto a suo tempo un modo nuovo di governare
286940	295520	l'Italia nelle amministrazioni locali, proponiamo questo nuovo modo che vuole
295520	300540	arrivare, in definitiva, a trasformare una macchina politica burocratica che
300540	304700	quasi sempre complica la vita ai cittadini e ai cittadini che intraprendono
304700	310520	in una organizzazione efficiente, direi in una azienda, che possa risolvere
310520	314760	invece i problemi dei cittadini e dare addirittura un sostegno a quei cittadini
314760	319840	che rischiano, che investono, che hanno su di sé il compito, direi la missione,
319940	324540	pur perseguendo il loro interesse e il loro benessere, di creare anche benessere
324540	327600	per gli altri attraverso la creazione di posti di lavoro.
328520	336200	A i nostri candidati noi garantiamo, per quanto riguarda Forza Italia, la massima
336200	341960	libertà nella scelta degli uomini che chiameranno a formare la loro squadra.
344040	348020	Il nostro movimento si è già impegnato in questa direzione, l'abbiamo fatto già.
350600	356320	I risultati sono che le squadre delle varie giunte hanno un grande livello
356320	358520	culturale, un grande spessore professionale.
359280	365620	Il sindaco protetto dalla nostra azione è stato e sarà quindi libero,
365620	369940	il sindaco, il Presidente della Provincia e via dicendo, di scegliersi i suoi
369940	375320	collaboratori tra i migliori esperti per ogni materia.
376220	382100	Credo che questo sia quanto una forza nuova che a radice antiche che si pone
382100	389120	come interprete di tutte le tradizioni culturali e politiche dei partiti che
389120	393940	hanno costruito in Italia la democrazia, che hanno garantito all'Italia la
393940	399640	libertà. Non a caso ci siamo ricollegati a quelle forze e a quei protagonisti che
399640	407080	il 18 aprile del 48 operarono e fecero scegliere all'Italia, l'Occidente, la
407080	412480	libertà della democrazia, forze di cui ci sentiamo assolutamente in questo
412480	418280	momento gli unici eredi tra le forze politiche italiane, crediamo che questo
418280	425820	sia un modo efficace per dare una risposta all'attese di quei cittadini
425820	431560	che hanno aderito col loro voto alla nostra forza politica e che si ritrovano
431560	435340	nella nostra forza politica, si sentono rappresentati da Forza Italia proprio
435340	443400	per i medesi ideali che da 50 anni hanno costituito i valori fondanti delle
443400	447460	forze democratiche che hanno governato l'Italia per così tanto tempo.
448680	453380	Null'altro da aggiungere, ci consegniamo alle vostre domande.
467560	473460	C'è un'altra domanda che è molto importante, ma che perché ci sono unica
473460	478700	pubblicità di cui voi? E' l'unica leggione dove si presentano i parenti
478700	485320	per l'obiettivo che dotano per avere un certo passato. E' una leggione per fare
485320	494000	un cioccolato che vuole o non vuole, colgrado a sua volontà, è il candidato che
494000	500320	significa delle cose particolarmente per le questioni con la giustizia, questioni
500320	506280	che per Forza Italia sono pensate sono quasi in un'attività.
506620	512500	Penso che c'è il Presidente della Regione che è eletto dentro un po' di
512500	517440	Presidente della Regione e è diventato sotto l'unico Presidente del CDN,
517440	522620	oppure viene il Presidente del Sistema del Comitato di Costituzione, non è così, ma comunque
522620	527100	il Presidente del Centrista, il Presidente del Centrista, che si state in questo
527100	533480	territorio per questioni e logiche che vengono per le cose particolari, ha dichiarato
533480	536900	il porto di restare in città del Cipolletta, ma non si è saputo.
538280	542440	Per quanto riguarda quest'ultimo punto, è una domanda che lei deve porre al
542440	549120	Presidente della Regione, deve porre a chi eletto con i voti del centrodestra, con i voti dei moderati,
550200	555820	ha ritenuto di andare a costituire una nuova forza, che nelle dichiarazioni ha
555820	560060	sempre dichiarato di volersi mantenere fedele al mandato elettorale.
560500	565360	Io ho avuto modo in più occasioni di soffermarmi su questo punto, ho ricordato
565360	569780	che la prima regola morale della politica è quella di rispettare il mandato degli
569780	574080	elettori, altrimenti si calpesta la dignità stessa della politica che diventa
575440	579760	imbroglio. Prendo atto, con soddisfazione, che per quanto riguarda la Regione
579760	586620	Sicilia questo non sta avvenendo, spero che chi è passato nell'UDR, pur avendo
587240	591200	prodotto questo cambiamento nelle formazioni politiche che facevano parte
591200	594420	del Polo, continui a mantinersi nell'ambito dei moderati.
595100	602780	Per il candidato di Palermo è chiaro che c'è un significato particolare, è chiaro
602780	610920	che Forza Italia, con questa candidatura, vuole affermare un concetto preciso.
613620	620280	Non crede Forza Italia di farsi intimidire da quella parte minore della
620280	624900	magistratura, da quelle procure eccellenti, chiamiamole così, che
624900	631220	pretendono di essere i censori della politica e di essere gli arbitri della
631220	636120	legittimità o meno di chi fa politica. Credo che sia un problema non solo di
636120	650260	Palermo, non solo di Francesco Musotto, anche il leader di Forza Italia è in
650860	655980	che questo possa continuare ad avvenire, non si tratta di fare confusione tra una
655980	661920	questione personale e una questione pubblica. La questione personale mi
662540	667160	riguarda, non ho preoccupazione alcuna, non soltanto per l'infondatezza dei fatti,
667340	671400	ma perché ho spalle sufficientemente larghe per resistere. Affronterò i
671400	677020	processi e tutte queste accuse cadranno una dopo l'altra. Credo anche e nonostante
677160	681540	la estrema e inaccettabile politicizzazione di troppa parte della
681540	689700	magistratura italiana, ma il fatto è che tutti o quasi tutti gli avvenimenti in
689700	696300	partenza dalle procure nei confronti di Forza Italia e dei suoi uomini sono stati
696300	705760	combinati con dei momenti particolari. L'ultima situazione è quella di un
705760	710760	congresso nazionale che ottiene 5-6 giorni di straordinaria comunicazione
710760	720520	impositivo, che vola nei sondaggi fino a oltrepassare il 27%, che preoccupa
720520	726960	fortemente gli avversari politici. Ed ecco che subito, partendo da qualche cosa
726960	733660	che io considero illegitimo e infondato, infatto è indiritto, c'è questa
733660	739060	comunicazione da parte della Procura di Milano che dà la possibilità ai media,
739360	743640	stampa e televisione di una campagna di segno negativo che dura per 5-6 giorni,
743660	751680	anzi di più, che si prolunga ancora. Non solo, ma questo non avviene a bocce ferme,
