start	end	text
12380	16460	Signora, buongiorno, mi scusi, chi sarà il prossimo Presidente della Repubblica?
16860	19360	Ah, io penso uno dell'ADC.
20120	26020	Suggerire un uomo, un uomo bello alto e di bella presenza.
26020	28780	Fai gli indovinelli come il nostro Presidente Pertino.
28800	33760	No, perché ci sta bene uno bello, alto e di grande presenza.
34000	37360	Perché se l'uomo è bello, ha il suo prestigio.
37360	38760	Cosa ha queste caratteristiche, bello, alto?
38760	41480	Beh, sono in pochi ad essere belli.
42660	45720	Non lo so, ce n'è uno solo, ma quello non ci può andare.
45740	47140	Lo dica, lo dica, dica il nome.
48500	50000	Non lo posso dire.
50000	50620	Ci stanno curiositi.
50840	51320	Craxi.
51800	52500	Perché non ci può andare?
52500	53380	Perché no.
54260	55680	Perché sta bene dove sta.
56480	56900	Giusto?
57280	58220	Non è un bell'uomo?
58860	63900	Lunedì prossimo inizieranno a Montecitorio le votazioni per l'elezione del Presidente
63900	65080	della Repubblica.
65380	70500	Radio Radicale, per questa importante occasione, intende proporvi a cima carica dello Stato.
72020	73020	Amintore Fanfani.
74320	79420	È nato il 6 febbraio 1908 a Pieve Santo Stefano, in provincia di Arezzo.
79420	85520	A soli 28 anni è ordinario di storia economica all'Università Cattolica di Milano.
85920	92200	Dal 1955 ad oggi è professore ordinario di storia economica all'Università di Roma.
93480	97860	Alla fine della Seconda Guerra Mondiale ha inizio la sua carriera politica come membro
97860	99340	della democrazia cristiana.
99560	103340	Nel 1946 viene eletto per la prima volta deputato.
103340	110280	Più volte ministro, nel 1958 diviene Presidente del Consiglio e Ministro degli Esteri nel
110280	111340	governo da lui formato.
112200	118340	Nel 1968, eletto deputato per la sesta volta e senatore, opta per il Senato.
119020	126620	Nel 1974 conduce il suo partito a quella che fu definita la Crociata contro il Divorzio.
126800	130240	Fu lui il principale sconfitto del voto referendario.
131240	136640	Per quanto riguarda le cariche ricoperte all'interno del suo partito, ricordiamo che dal 72 al
136640	143520	75 è segretario politico della democrazia cristiana e nel 1975 Presidente del Consiglio
143520	144320	nazionale.
144520	150020	Nel 76, rieletto senatore per la terza volta, ridiviene Presidente del Senato.
150740	155080	Da ricordare, Chiamintore Fanfani ha già esplicato le funzioni di Presidente della
155080	157080	Repubblica, anche se per pochi giorni.
157700	164600	Ciò è avvenuto il 15 giugno del 1978, a seguito delle dimissioni del Presidente Leone.
165140	173100	Nel 1979, rigio 1982, in occasione del 15° congresso della democrazia cristiana.
185080	187480	La parola all'onorevole Fanfani.
209280	216700	Se continua, se continua questo chiasso, do ordine di far sgombrare le parti e le zone
219460	222640	che, tutti hanno il diritto di parlare.
222880	239700	E l'onorevole Fanfani ha dato tanto e tanto al nostro partito, all'Italia, che è veramente
240420	242700	indegna questa azione provocatoria.
242700	246720	La parola al Presidente Fanfani.
251500	259620	Signor Presidente, io la ringrazio, la ringrazio di aver ricordato quello che anch'io ho fatto
259620	261700	in seno alla democrazia cristiana.
261700	273260	Però desidero sottolineare alle battaglie elettorali del 46, del 48 e del 58.
274060	280200	E se avessi avuto paura dei fischi, voi non sarete qui.
298400	308120	Quante volte, quante volte, e lo dico a tutti coloro che parteciparono a quelle battaglie,
308120	315180	quante volte, soprattutto nel 48, di fronte ai fischi degli avversari.
321880	331720	E nel caso specifico, e nel caso specifico, quello odierno, siamo anche soddisfatti di
331720	333160	questa cagnara.
333420	337480	Avete fatto propaganda per il candidato che io voterò.
337480	339300	Ciriaco De Vita.
355280	364480	Mi accorgo stasera, e spero che siano giovani o estranei alla storia dell'atteggiamento
364900	368440	delle giorni scorsi, che io sono un uomo di coraggio.
368860	370560	Sono un uomo di coraggio.
374620	382700	Voi potete prendermi da tutti i versi, ma dal lato della paura, mai, né voi, né nessuno.
388380	402120	Ed ora, ed ora mi rifaccio, ed ora mi rifaccio a una felice espressione, a una felice espressione
402120	410700	che verso la fine del suo discorso ha chiusato Mazzotta, quando egli ha ricordato la casa
410700	411540	del padre.
413080	415740	Mazzotta e me c'è una certa telepatia.
416060	419020	Diceva cose che io avevo già detto prima.
419620	425700	E anche stasera, anche stasera, ricordando, esordendo, o meglio, concludendo il suo discorso
426360	431020	con la casa del padre, non potevo immaginare che lo inizio col problema del padre.
432320	435860	E qui ho già distribuito il testo alla stampa.
436000	437300	Potete controllare.
437300	439300	E che cosa dicevo?
440600	442980	Quello che in fondo Mazzotta ha detto.
443400	445660	Ha inteso onorare il padre.
446860	447700	Anch'io.
449140	455960	E lo faccio, ricordando come Mazzotta ha fatto il massimo tra i nostri padri.
456200	457340	Alcite le gaspe!
460840	464460	Il secondo brano che vi promarcia contro lo sterminio per fame nel mondo,
464880	466680	Fanfani, era in piazza San Pietro.
466680	468680	Buongiorno Senatore Fanfani per Radio Radicale.
469640	471300	Ecco, volevamo subito chiedere una cosa.
471380	473840	Uniti qui, uniti anche per rafforzare una legge di vita?
475300	482180	Ma io sono molto lieto di vedere realizzato un'idea che insieme a Pannella,
482460	488980	nella vigilia del Natale 79, formulammo.
488980	495760	Cioè che si potesse arrivare un giorno anche in questa piazza a vedere uniti gli sforzi
495760	502960	per combattere la fame, il sottosviluppo e rafforzare la pace interna e internazionale.
503120	504440	Ecco, un'ottima cosa volevo chiederle.
504680	507680	Una sua riflessione su questi cinque minuti di silenzio sono stati fatti.
507760	511120	Questa marcia poteva essere anche una risposta a quanto è avvenuto nei giorni scorsi?
511340	513860	Finiti nella ricerca di obiettivi di bene.
514360	516340	In questo senso questa marcia è un esempio.
516500	517100	La ringrazio.
548020	548880	Sottotitoli a cura di QTSS
578000	578920	Sottotitoli a cura di QTSS
598580	600000	Sottotitoli a cura di QTSS
