start	end	text
0	6880	che il grandissimo equilibrio di non soverchiarla, come succede talvolta, che l'artista andando
6880	13200	a lavorare su un'opera di architettura tende a voler quasi di venire più importante dell'opera
13200	15240	stessa col suo intervento pittorico.
15780	21880	Gli interventi pittorici quando vi sono stati di Schweizer in questo palazzo sono del tutto
21880	28260	decorativi, diciamo ha fatto un passo indietro e quindi è arrivato a integrarci perfettamente.
28260	33820	Poi abbiamo altri esempi, abbiamo Cap Dai, sempre in Francia, il municipio dove ha fatto
33820	41720	dei pannelli, ha fatto delle decorazioni esterne e via via, è arrivata anche la scultura,
42400	47840	la scultura a tutto tondo che già si intuiva nelle sue pitture degli anni 50, la scultura
47840	53400	a tutto tondo, l'esempio più eclatante, è una scultura che gli è stata commissionata
53400	58900	dalla camera di commercio di Trento e che è stata posizionata molto felicemente in
58900	66600	una piazza dove si può vedere senza nessun ostacolo visivo già da molto lontano.
67700	72700	Io vi ho sintetizzato in maniera forse anche un po' banale e veloce quello che è come
72700	79260	ho detto uno scarto di tempo lunghissimo e vi invito ad andare oltre, nella lettura
79260	88460	dove tutte le cose che sono moltissime sono spiegate puntualmente una per una e vi invito
88460	93660	anche se lui non lo vuole, anche a parlare con l'artista perché le cose più interessanti
93660	96160	forse ve le può dire anche lui al di là del libro.
97260	104660	Ecco io vorrei ringraziare comunque fare i miei complimenti anche all'editore e a
104660	109220	tutto il comitato di celebrazioni a Schweizer perché ha lavorato benissimo e mi sembra
109960	113860	che sia facendo quello che per Schweizer sinora non è mai stato fatto, lo sta portando
113860	118660	veramente in una vetrina nazionale perché lui è veramente un artista nazionale, forse
118760	120120	dire poco, grazie.
134400	142540	Poiché l'ambasciatore di Cina alle 12.40 si deve lasciare io sarò brevissimo anche
142540	148860	per dar modo al nostro festeggiato di rivolgersi qualche parola.
150160	157480	Noi siamo qui cinque senatori, se mancherà il numero legale siamo giustificati, si giustificeremo.
157880	162880	A vicenda, personalmente sono molto contento di non esserci perché sta discutendo una
162880	169580	legge che non mi piace affatto, l'abolizione del servizio di leva perché fra l'altro impoverisce
169580	178080	il reclutamento delle truppe alpine e questo dispiace anche specificamente parlando dei
178080	180240	trentini, però questo non c'entra niente.
180760	189200	Io desidero rallegrarmi per un motivo, noi che facciamo politica qualche volta siamo
189200	195100	a contatto con questo mondo artistico del quale in un certo senso invidiamo anche la
195540	204340	libertà, la grande libertà di espressione, non dovere poi fare dei conti con concetti
204340	213420	di tempo e di spazio un po' costringenti cosa che accade per noi, quando poi ci si
213420	220640	mette un carico politico troppo forte le cose si complicano, lei ha ricordato la mostra
220640	227220	di Picasso del 1953 e ci furono molte difficoltà perché Picasso ha avuto grandissimi meriti,
227400	236240	in quel momento con la sua colomba e con il fatto di essere al centro anche di una grossa
236240	245220	campagna politica nella quale non condividevamo niente, allora c'era stata un po' di difficoltà,
245220	254960	ricordo però che questo dimostra anche la obiettività di un certo modo di fare politica
254960	262700	e anche di fare governo perché il grande promotore fu Giancarlo Paietta di quella
262700	269620	mostra, Renato Guttuso da un lato e Giancarlo Paietta dagli altri, ma non trovò delle difficoltà
269620	275320	da punto di vista dell'amministrazione perché fra l'altro consideravamo come era un grande
275320	281100	avvenimento di carattere culturale, di carattere artistico e questo l'ho avuto rievocare perché
