start	end	text
1740	6780	Speriamo che voi dovete resti in conto che l'arpeggio si confonda.
15780	21000	Ci chiamo che il progetto di un election day a settembre sia...
22160	22800	...progettiamo.
24200	30200	Questo che è un'etoresi che sembra trovare spazio nella mezzoranza, almeno da quello che leggiamo...
30200	31120	Per quando?
31540	34020	13-14 di settembre.
34740	39300	C'è questa eventualità, si sta lavorando a questa possibilità.
40820	46000	Però, chiarità, questo non è solo, come sapete, non è una questione del governo che decide.
46740	53740	È una questione quindi che va concordata anche con le regioni, con le forze,
54080	56720	e vi tengo anche con il numero delle forze.
57640	60460	Dove essere una soluzione condivisa quanto più possibile.
60500	62780	Ma sulla scuola, Presidente, c'è qualche novità?
63920	69180	Perché anche Renzi è perplesso su di tenere ferme le scuole fino a settembre riaprendo i pub, no?
70780	73620	Ci sta pensando se è possibile dare un segnale.
73620	74680	È tardi, ovviamente.
75180	82620	No, sulla scuola, noi diciamo che la chiusura della scuola dei vari compasti,
83600	88780	consente di contenere in contatto un altro contatto, perché a quel contatto lì elimina la radice,
88800	92420	diciamo, una diffusione tra le più insidiosi al contatto.
92600	96780	Perché lasciate stare poi che i bambini, alla luce anche in evidenza scientifica,
96840	100560	sono meno colpiti dal punto di vista patologico.
100560	104100	Però poi diventano fattori di contatto, no?
105200	109040	In questo punto di vista, quindi, a scuola c'è stata questa decisione,
109060	113520	ma anche perché noi non possiamo, le relazioni sociali le lasciamo corre.
114160	117120	Le relazioni in miliardi di produttivi a pochi livelli, e anche a scuola,
117240	120020	a quel punto lì sarebbe impossibile contenere...
120020	121880	Perché sono 10 milioni di persone.
122260	124820	Già adesso abbiamo un piano nazionale, eccetera,
124840	127060	ma insomma, io l'ho detto molto chiaramente,
127060	130780	dobbiamo aspettarci che possa risalire la colpa di contatto.
130960	135740	Presidente, l'Arzelo Mittal ha pensato a una multa,
135780	137020	a quello che dovesse lasciare paranto?
138680	139380	Eh...
139380	142040	Adesso prendo le parole interse per aggiustamenti.
142660	143360	Grazie.
