start	end	text
14200	27460	Io mi auguro che ci sia la possibilità da parte di tutti di risottolineare la validità
27460	42460	delle decisioni alle quali eravamo arrivati insieme, che riguardano la linea, il disegno politico, la comune responsabilità nei compiti di governo rispetto ai problemi del Paese
42460	58020	Tutte queste cose non vengono subordinate di fronte ad una incomprensione, ad un incidente
61280	78020	Lo stavo dicendo che c'è stata evidentemente una incomprensione del ruolo e del compito che era stato affidato al Presidente del Consiglio
78020	91680	Il Partito dava le proprie indicazioni lasciando al Presidente del Consiglio stesso nella sua responsabilità di comporre la struttura, il quadro complessivo del governo
93060	103760	Non è che c'è stato un atteggiamento del Presidente del Consiglio nei confronti del Partito Republicano diverso da quello che c'è stato nei confronti degli altri Paesi
103760	116680	Se il PRI non fosse in questa maggioranza che cosa cambierebbe?
116940	122020	Noi vogliamo che sia in questa maggioranza, vediamo che cosa decidono
123240	131400	Non posso rispondervi per gli altri, posso rispondervi su quello che la democrazia cristiana si augura venga
132280	136280	Se invece le cose vanno in una direzione diversa vedremo
136280	140120	Il malinteso è l'incidente, come si può ricomporre?
141140	153360	Non lo so perché voglio vedere che cosa decidono nella direzione repubblicana e come vengono spiegate le decisioni che stanno per assumere
153360	157360	Ha solicitato al Presidente del Consiglio un atto?
157580	158940	Dove è l'uscita?
160700	164360	Ritiene ancora possibile l'attribuzione del Ministro delle Coste al PRI?
167380	169940	No, questa non lo so
170500	175260	A suo avviso il Presidente del Consiglio potrebbe riassegnare il Ministro delle Coste al PRI?
