start	end	text
0	4520	Ci lascia proprio ai margini, voglio dire, che possiamo fare un'alleanza con l'Ibano,
5340	9260	con grande rispetto per l'Ibano, ma la vocazione del nostro Paese mi pareva altra.
9360	13080	Un'ultima considerazione, che impressione hai del dibattito italiano sul documento di
13080	18580	programmazione economica e finanziaria che dovrebbe schienare anche la strada alle previsioni
18580	18720	sui...
18720	25160	Sono troppo poca dentro alle cose italiane per dare un giudizio ragionato, insomma, quindi
25160	27340	non ne conosco francamente molti contenuti.
27340	32780	Io sono convinta che probabilmente questa parte di riduzione della spesa pubblica è
32780	38400	assolutamente necessaria, i dati lo confermano tutti, solo che non è sufficiente, se contestualmente
38400	43140	non si liberalizza il mercato del lavoro, non si liberalizza l'assistenza sanitaria
43140	47620	e una serie di altre riforme che avevamo proposto coi referendum, ma appunto torniamo il discorso
47620	52940	di prima, in una situazione che è politicamente bloccata, politicamente impantenata, cui invece
52940	57640	di avere paura dei referendum e cercare di annullarli o di non far sapere alla gente
57640	59260	era una grande opportunità da cogliere.
61460	67660	Radio Radicale, il Commissario Europeo Mario Monti per il Mercato Unico, che impressioni
67660	75180	ha del dibattito sulla politica economica del governo italiano, il DPF è uno strumento
75180	82000	importante per avanzare verso l'Unione economica politica e monetaria, che tipo di impressione
82000	82380	ha lei?
82840	87400	Ho l'impressione di un dibattito che ormai è molto maturo, che dovrebbe costituire un
87400	93360	po' il coronamento di questo avvicinamento dell'Italia alla moneta unica europea, mi
93360	100440	sembrano importanti due cose, che il documento di programmazione economica finanziaria venga
100440	106140	non solo definito presto, ma anche che vengano definiti presto i provvedimenti concreti per
106140	111820	dare corpo e realtà alle previsioni che ci saranno nel documento, e l'altra cosa è
111820	117060	che questi provvedimenti siano il più possibile di natura strutturale permanente e che non
117060	123340	si faccia ricorso come si è fatto nell'ultimo anno a misura largamente una tanto.
123860	129400	Con lei consiglia un po' di fretta per quanto riguarda il DPF, anche per presentare il piano
129400	134720	di convergenza, credo che siamo l'ultimo Paese su questo ad aver presentato un piano.
135860	142980	Sì, perché appunto c'erano i tempi della preparazione del DPF e questo programma di
142980	147280	convergenza è un elemento importante nella logica dei rapporti tra l'Unione Europea
147280	153560	e i singoli Stati membri e una volta presentato e approvato dal Consiglio Ecofin dà anche
153560	160020	più stabilità e forza alla politica economica del singolo Paese. In più una sollecitudine
160020	166760	sui tempi, naturalmente, gioverà anche ad evitare che il prossimo autunno, che potrebbe
166760	172060	essere non tranquillissimo per i mercati valutari nell'imminenza delle decisioni sulla moneta
172060	180360	unica, trovi un'Italia senza ancora provvedimenti consolidati e adottati.
180960	188980	Come giudica la decisione inglese di aderire alla carta sociale? Questa scelta fa avvicinare
188980	194780	l'Inghilterra di più all'Unione Europea oppure è stata una scelta di opportunità
194780	197280	per quanto riguarda il mercato unico, anche quello sociale?
198320	207500	No, c'è un avvicinamento psicologico prima di tutto e poi anche sui contenuti della Gran
207500	215620	Bretagna alle politiche attuali dell'Unione Europea. Credo che anche la Gran Bretagna
215620	224820	laburista sarà meno pronta di altri stati membri a utilizzare la parte sociale del trattato
225340	233060	in modo che possa essere di danno alla competitività dei prodotti europei. Poi, naturalmente, rimane
233060	238840	la questione della partecipazione o meno della Gran Bretagna alla moneta unica e lì credo
238840	244580	che comunque ci vorrà un po' di tempo perché evolva l'opinione pubblica e l'opinione
244580	245920	politica in Gran Bretagna.
246020	251800	Ci sono molti casi ancora di dumping fiscale all'interno dell'Unione Europea, questo
251800	254180	è un problema che deve essere affrontato a suo giudizio?
254260	261260	È un problema che stiamo affrontando. Nell'ultimo anno la consapevolezza politica della gravità
261920	267980	del problema della concorrenza fiscale o del dumping fiscale è molto aumentata. Stiamo
267980	276980	personalmente lavorando in questa direzione. Anche quando c'è un consenso molto ampio
276980	284020	su certi interventi, su certe decisioni da prendere, questa materia è resa veramente
284020	289940	un sesto grado di difficoltà, una quadratura del cerchio per il fatto che il trattato richiede
289940	291820	l'unanimità degli stati membri.
291820	299220	L'avvento dell'Euro può avere degli effetti devastanti sia per chi ci entra, ma anche
299220	305680	per chi resta fuori. C'è il grado di preparazione oggi nell'economia italiana all'Euro se
305680	311000	ci entreremo e siamo anche preparati psicologicamente semmai a restarne fuori?
313740	320600	Le cose non vanno mai rammatizzate eccessivamente, però credo, per rispondere in sintesi, che
320600	331540	l'Italia entri fin dall'inizio e che gli operatori italiani siano preparati a far parte
331540	336940	dell'Euro, a utilizzarlo così come il Paese ad adempiere ai criteri per avere l'Euro.
339660	346780	Sarebbe però gravemente sbagliato pensare che una volta conseguito il miraggio dell'Euro
347780	354640	la politica economica finisca lì. In realtà l'Euro renderà tutti i Paesi più compenetrati,
354940	361020	darà più peso di oggi alla concorrenza tra i prezzi e le qualità dei prodotti dei diversi
361020	367820	Paesi e quindi avere un'economia flessibile, competitiva, direi un po' aggressiva senza
367820	372520	naturalmente poter più usare la leva del cambio sarà importantissimo e questo ci riporta
372520	375580	agli interventi strutturali necessari e urgenti.
375580	380400	Un'ultima considerazione riguarda il rapporto con il governo Prodi, avete dei contatti come
380400	386260	commissari europei con il governo Prodi? Esistono delle forme di consultazione anche con il
386260	389920	governo italiano anche se questo non è istituzionalmente stabilito?
391220	405560	I commissari hanno rapporti con i governi e i ministri di tutti gli Stati membri, è del
405560	411100	modo che abbiano con il governo di quel Paese un rapporto di consultazione di particolare
411100	416980	intensità che dipende in parte dall'iniziativa dei commissari, in parte dall'iniziativa del
416980	417540	governo.
