start	end	text
0	1820	per averci onorato. Vi ringrazio
1820	7540	della partecipazione e tanto
7540	11300	ringrazio il professor Francesco
11300	16360	Perfetti della Luiz di Roma
16360	18580	ordinario di storia
18580	21100	contemporanea per averci
21100	25640	onorato della sua presenza. Il
25640	30920	tema di quest'anno è un tema
30920	33520	che è piuttosto interessante,
33900	36440	che anche quest'estate ha
36440	40300	occupato le pagine dei maggiori
40300	43700	quotidiani nazionali e della
43700	46340	figura di Giovanni Gentile.
47740	50240	Ecco, abbiamo colto l'occasione
50240	54380	per commemorare il sessantesimo
54380	58240	anniversario della sua barbara
58820	62420	uccisione avvenuta il 15 aprile
62420	68020	del 1944 per opera dei gruppi
68020	70100	armati comunisti che aderivano
70100	74240	al GAP e cogliamo l'occasione
74980	80220	per questo anche per parlare
80220	82000	non solo della sua figura,
82320	86020	ma anche di temi di attualità
86020	91040	come ad esempio l'egemonia,
91140	93400	la perdurante egemonia culturale
93400	97100	della sinistra, che non è
97100	100260	arrivata per caso, ma è stato
100260	104040	anche il prodotto, diciamo,
104220	108300	dico anche, il prodotto di un
108300	110360	assassinio come quello di Giovanni
110360	113260	Gentile, perché Giovanni Gentile
113260	116800	è stato il più grande filosofo
116800	118680	del Novecento Italiano, assieme
118680	121800	a Benedetto Croce, ed è stato
123120	126300	il signore della cultura italiana
127120	130660	negli anni, durante il ventennio.
131560	134300	È stato un po', ecco se vogliamo
134680	138520	fare un paragone un po' l'egel
138520	141000	italiano del Novecento, nel senso
141000	144940	che poi i suoi allievi si sono
144940	146940	divisi in Gentiliani di destra
146940	150160	e Gentiliani di sinistra. Quindi
150160	153940	il suo assassinio è stato,
154180	156920	diciamo, un po' paradigmatico,
159100	162900	perché un personaggio come Gentile
162900	165040	perché, con la sua personalità
165040	169180	e il suo prestigio, non poteva
169180	172940	sopravvivere nell'Italia
172940	176760	repubblicana, perché sarebbe stato
176760	180400	una figura troppo ingombrante.
182300	183900	Era stato il signore, appunto,
184020	188940	della cultura italiana. Aveva
188940	194140	quindi dato all'Italia una filosofia
194140	197960	che aveva il suo fondamento
197960	202100	nella tradizione italiana. Lui si sentiva
202100	204660	giustamente l'erede di quella tradizione
204660	208420	culturale italiana che da Giordano Bruno
208420	211740	a Campanella passava poi per Vico
211740	215800	e per tutta la tradizione filosofica
215800	218540	italiana dell'Ottocento. Pensiamo alla
218540	221300	scuola egheliana di Napoli, di Bertrando
221300	226740	Spaventa, che poi diede il fondamento
226740	229420	culturale, il fondamento ideale
