start	end	text
1680	6200	Abbiamo i microfoni di Radio Radicale Giovanni Goria, già Presidente del Consiglio.
6240	11660	Con lui vogliamo parlare della legge cosiddetta anti-droga. Qual è la sua opinione su questa legge in discussione al Senato?
12460	17200	Per la verità la mia opinione l'ho rappresentata in una lettera, purtroppo anche lunga,
17400	20000	che ho creduto utile a inviare ai miei colleghi senatori,
20700	27100	con la sensazione che il dibattito sia stato, signora, caratterizzato da molte contraddizioni,
27100	35020	perché c'è da una parte, a mio giudizio, sempre un approccio un po' vecchio al tema della droga.
35220	41100	Non tiene conto di una società che cambia, che ha sviluppato una grande cultura di prevenzione.
41740	49940	Dall'altra sembra emergere un patto politico che costringerebbe a fare una legge, comunque, la si proponga.
49940	57260	Vabbè, questo non mi sembra un buon modo per riguardare un fenomeno che è così drammatico e tanto rilevante.
57260	63940	Insomma, lei contesta sia per una questione di merito, sia per una questione di procedura questa impostazione della legge?
64760	70940	Se la procedura si intende la primazia del patto politico sulla ricerca dell'equità, facciamo anche dire così.
71220	76860	Questo mi sembra un elemento un pochettino più discutibile. Sarei contento di essere convinto del contrario.
76860	84080	Ma queste sue opinioni negative nei confronti della legge cosiddetta antidroga sono abbastanza diffuse nell'ambito della democrazia cristiana?
84320	89220	Questo non vi posso dire. Nell'ambito della democrazia cristiana, dichiarante, direi di no.
89640	97000	Io mi auguro che ci sia una democrazia cristiana meno cialiera, più riflessiva, nella quale forse trovare più adesione.
97400	105040	Il problema però non è quello di realizzare consenso, ma di attivare un minimo di dibattito in più.
105760	110220	Perché non vi è stato sufficiente dibattito ancora su questo argomento?
110560	120680	Dal risultato che appare io personalmente direi di no, dopodiché se invece si ritiene che tutto è stato deciso, perché a età io non ho la forza di imporre nulla.
120800	126960	Ho solo la possibilità di ribadire le mie convinzioni in tutte le occasioni in modo più garbanti.
128460	133980	L'altro giorno il giornale ufficiale del Partito Socialista Lavanti l'accusato di essere un sabodatore della legge. Lei si sente un sabodatore?
133980	142920	Io non credo che chi vuole discutere le leggi che stiamo approvando possa essere in nessun caso considerato un sabodatore.
143400	149680	Pare a me di esacitare il mio ruolo di parlamentare e di cittadino in piena legittimità.
150160	153720	Lei non si iscrive alla cosiddetta associazione degli amici della modica quantità?
154140	162000	No, tra l'altro ho già avuto occasione di dirlo. Io ero personalmente contrario anche quando la modica quantità fu approvata.
162000	169240	La verità, se ricordo bene, è sulla spinta di coloro che adesso la repulsa.
170420	173420	Ma secondo lei, appunto lei ha accennato che non c'è stato sufficiente dibattito.
173460	181100	Secondo lei nel paese, nei mezzi di informazione, c'è una sufficiente informazione, una corretta informazione su questo tema nei confronti della pubblica opinione dei cittadini?
181100	189020	Non lo so, è molto difficile fare un bilancio di un complesso di informazioni come quello che risulta da tutti in media.
