start	end	text
0	0	
6500	7700	Professore cominciamo?
8460	12180	Cominciamo. Allora io due
12180	13460	questioni vorrei togliere
13460	15820	subito dal tappeto. Una è una
15820	18060	questione bella le primarie.
18320	19700	Roberto Barbieri ci dice che in
19700	21440	Sicilia ci sono già cinquecento
21440	23840	e più seggi pronti. Perché
23840	25100	questa partita è così
25100	26660	importante? E poi noi sappiamo
26660	28000	che la Sicilia ha scelto di
28000	30100	adottare le primarie anche per
30100	32900	le altre scelte per la regione
32900	34180	e per il sindaco di Palermo.
34580	36440	Ecco che messaggio c'è in
36440	37760	queste primarie?
39800	42740	Messaggi sono due e poi se l'ha
42740	44580	giunto un terzo i primi due
44580	47620	messaggi è chiaro quando c'è
47620	51740	bipolarismo con tanti partiti
51740	55200	c'è bisogno che in un momento
55200	57560	la gente si pronunci, c'è
57560	58900	bisogno che il popolo dica la
58900	59860	sua, c'è bisogno che i
59860	62760	cittadini abbiano una voce e le
62760	65660	primarie sono la voce.
66180	67820	Ricordiamo che in nessun paese
67820	69940	europeo si stanno facendo.
70220	71940	Altro giorno era una riunione
71940	74800	con dei socialisti francesi che
74800	77840	erano assolutamente ammirati di
77840	80940	questo sforzo perché sarebbe
80940	83360	molto difficile nel loro paese
83360	87060	avere le primarie in cui non
87060	88740	votano solo gli iscritti ma vota
88740	90740	tutto il popolo come è in
90740	91260	Italia.
91420	92800	Cioè dice siete coraggiosi,
92800	95180	siete avanzati nella democrazia.
95440	96600	Ma noi abbiamo un'altra ragione
96600	98680	per fare le primarie che avremo
98680	101480	una campagna elettorale con una
101480	104000	quantità di mezzi finanziari di
104000	106980	media da parte del polo enorme.
107400	109960	Allora abbiamo bisogno di tanta
109960	114080	gente come voi che corra per il
114080	115400	paese, che dedichi qualche
115400	117900	settimana della propria vita a
117900	120140	convincere vicini, familiari, a
120140	121600	parlare di politica nel modo
121600	123360	serio del termine.
123620	124620	Ho detto queste sono le due
124620	126360	ragioni delle primarie poi ce
126360	128460	n'è adesso una terza.
129360	130860	In queste settimane abbiamo
130860	134140	avuto un'infame proposta di
134140	135620	riforma elettorale alla vigilia
135620	138340	delle elezioni e una finanziaria
145960	148940	che va contro le famiglie
148940	151780	italiane, contro le autonomie
151780	154740	locali, togliendo servizi e
154740	156440	colpendo la sanità.
156760	160200	Allora noi in preparazione alle
160200	164180	primarie, contro la proposta di
164180	166220	riforma elettorale e contro
166220	168040	questa finanziaria, sabato
168040	169940	prossimo a Roma, tutti i
169940	171440	primari, tutti e tutti assieme,
171640	174820	noi daremo una dimostrazione
174820	177520	pubblica della nostra posizione,
177640	180320	della nostra opposizione e
180320	188760	allora sabato prepareremo le
188760	193880	primarie anche con una ferma
193880	197420	opposizione a queste due ultime
197420	200560	decisioni antidemocratiche del
200560	202480	governo Berlusconi.
203240	206120	Bene, quindi con questo le
206120	207940	primarie e partecipazione.
209620	210900	Mentre noi organizziamo le
210900	212080	primarie, il centrodestra
212080	213200	organizza le primarie, come
213200	214900	diceva il professor Prodi, il
214900	216140	centrodestra cambia la legge
216140	217220	elettorale, prova a cambiare
217220	219200	legge elettorale, il centrodestra
219200	220780	si opporrà, ha già annunciato
220780	222840	un'opposizione, mi sembra unitaria
223820	227140	e comunque è possibile che questa
227140	228400	riforma venga varata dal
228400	230900	Parlamento. Quali sarebbero,
231480	232940	quali sarebbe l'impatto di
232940	234280	questa riforma, non solo sul
234280	235700	risultato elettorale, ma sulla
235700	237300	governabilità, sul futuro del
237300	238160	Paese?
238760	240840	Prima di tutto sul risultato
240840	242240	elettorale avrà un impatto
242240	245000	forte perché questa proposta di
245000	247480	riforma è solo perché tutti i
247480	249880	sondaggi davano il polo
249880	252780	perdente, cioè si mescano le
252780	255200	carte quando il gioco è già
255200	257640	iniziato, ma non è solo questo
257640	260060	il problema, è che si torna
260060	261760	indietro più di dieci anni nella
261760	263700	politica italiana con una
263700	267100	assoluta ingovernabilità, una
267100	269260	assoluta ingovernabilità con un
269260	271360	proporzionale che comprende
271360	272700	tutti i partiti in cui avremo
272700	276820	nel prossimo Parlamento una
276820	278960	variabilità delle coalizioni
278960	281600	che renderebbe il governo
282560	284000	assolutamente problematico,
284000	286640	quindi l'Italia ha bisogno di
286640	288760	stabilità e non della
288760	291760	instabilità che dà questa legge.
292000	293520	Ricordiamo poi un'altra cosa,
294340	297440	con la proposta della
298400	300720	fine delle preferenze e con la
300720	303540	lista obbligata viene tolta ai
303540	306320	cittadini ogni possibilità di
306320	309120	esprimersi, quindi veramente noi
309120	312140	andiamo indietro dieci anni,
312140	315100	ma al di là di questo c'è un
315100	317120	principio fondamentale, non si
317120	320000	cambia la legge elettorale alla
320000	321700	vigilia delle elezioni se non in
321700	324540	modo consensuale e il nostro
324540	326080	consenso non c'è.
339020	342120	Comunque sia in aprile o maggio
342140	345100	si andrà a votare, se il
345100	348420	centrosinistra vincerà dovrà
348420	350600	affrontare una serie di problemi,
350860	353500	cominciamo dal primo, che cosa
353500	355480	ne facciamo? Che in questi giorni
355480	360080	il centrodestra oltre a avviare
360080	361340	il processo per la nuova legge
361340	362760	elettorale sta anche varando la
362760	364680	legge cosiddetta legge Previti,
365220	367480	che è una delle tante leggi
367480	370360	cosiddette ad personam, ecco cosa
370360	372120	farà il centrosinistra delle
372120	373980	leggi varate dal centrodestra?
374100	375880	Delle leggi ad personam e anche
375880	378640	delle altre, ma io non sono
