start	end	text
0	4500	di rimettere nella società italiana anche una buona dose di ragioni
4500	9780	fondanti e di valori senza i quali una comunità politica, ma non credo solo
9780	14340	una comunità politica, non sta insieme. Quindi buon lavoro a tutti quelli che
14340	29960	lavoreranno qui e grazie a tutti voi che siete venuti a farci, diciamo questa, a
29960	36480	due parole perché quanto ha detto Walter è pienamente condiviso da tutti noi e
36480	45360	lo spirito con cui siamo qui, è lo spirito con cui noi siamo qui oggi, cioè
45360	51540	dare proprio inizio alla vita quotidiana di un nuovo partito con le
51540	56400	regole, la serietà, le difficoltà e la grande sfida che deve avere un
57660	64360	partito in una Italia complicata come l'Italia di oggi. Credo che non ci
64360	69400	fosse il miglior modo di cominciare come è stato quello delle primarie, come è
69400	76200	stata la manifestazione di Milano, oggi è il riassunto di quello che abbiamo
76200	85560	fatto nei mesi scorsi. Mi fa piacere che siete venuti qui numerosi, spero che gli
86320	89780	e la portata alle trave a questo punto possiamo fare tutte le
89780	92800	manifestazioni che vogliamo perché più di così.
