start	end	text
0	5440	si preannuncia un giugno di dura battaglia contro il piano di armo, non possiamo permettere
6600	11360	questa follia a cui poi ci sta portando il particolare Giorgia Meloni per cui taglia
11360	18660	sulla sanità nulla sul caro vita, assolutamente lascia gli stipendi bassi, taglia in tutti i
18660	23760	settori della spesa sociale mentre invece vuole spendere sempre più soldi e risorse
23760	35060	negli armamenti. Noi daremo battaglia e domenica saremo in Sicilia in piazza come primo passaggio
35060	42980	per dire assolutamente no a Italia la sanità, una sanità che scoppia con liste lunghissime
42980	48800	e liste d'attesa. Presidente, lei, diciamo, alla sua lettura del referendum, c'è chi dice
48800	54600	che alla testa è stata comunque una vittoria per la sinistra? Oggettivamente non abbiamo raggiunto
54600	62380	il coro, però non trasquere i milioni di cittadini che rivendicano maggiori tutele sul lavoro, è un
62380	70440	governo che sbertuccia un problema così serio con salari, poteri d'acquisto molto basso, addirittura
71220	77060	non hanno voluto riconoscere pure il salario minimo legale, c'è una pregalizzazione sempre
77060	86300	in ascesa che si incrementa un governo, esponenti di governo che è di maggioranza che sbertucciano
86300	94300	e dileggiano questa situazione reale assolutamente non la sottoscriverei affatto. Per quanto riguarda
94300	100100	noi, noi rivendichiamo questa battaglia, queste battaglie, momento Cinque Stelle non si improvvisa
100100	106020	su questo fronte delle politiche del lavoro, la tutela delle lavoratrici, lavoratori contro e
106020	112780	ricariato per appunto lo sfruttamento del salario minimo legale, la riduzione del tempo di lavoro
112780	117920	a parità di salariate, maggiore sicurezza sul lavoro, noi siamo assolutamente, gli
117920	123720	nostri DNA sono battaglie che combattiamo da tempo e quindi a prescindere allo strumento
123720	129660	referendario che è stata un'occasione per rivendicarle e per poter promuovere anche
130320	135380	già una soluzione, continueremo a cercare una soluzione con grande forza in Parlamento.
135380	139920	Su la cittadinanza c'è emersa anche di visione anche per chi ha votato?
140860	146200	Ma guardi, quello è un tema su cui noi siamo sul pezzo, ma il problema è che è una battaglia
146200	151100	che riteniamo giusta dove c'è stato offerto uno strumento che ho detto da subito ci ha lasciato
151100	157680	per plesse che riteniamo sbagliato e lo strumento migliore per noi è lo U.S. Cole dove anche il
157680	163380	centro-destra andrebbe sfidato perché avete visto che Forza Italia su lo U.S. Cole ha una
163570	170010	proposta un po' simile alla nostra, non del tutto assimilabile, quindi è su quello che noi possiamo
170010	176470	offrire alla cittadinanza dei percorsi di integrazione e la soluzione ha un problema.
177270	182010	Io poi sapete, ho votato comunque, abbiamo fatto comunque campagna referendaria,
182190	192510	abbiamo lasciato libertà di voto, io ho votato personalmente sì, però sicuramente chi ha
192510	200270	votato si deve montanare anche la soluzione di un problema che invece va affrontato con una diversa soluzione.
200350	207990	Presidente, sull'Ucraina lei ha sempre detto che servivano negoziati, il Presidente Trump ha chiesto
207990	215390	non cessare il fuoco entrambe le parti, c'è stato il fuoco accettato dall'Ucraina, ma questi negoziati
215390	220710	e questa richiesta di Trump rimane inascoltata da parte della Russia, lo si è visto anche questa notte
220710	227870	con l'attacco più devastante dall'inizio della guerra contro Kiev, a questo punto ritiene
227870	234410	ancora che la diplomazia serva a convincere Putin, o come si fa a convincere Putin?
235770	242690	Beh, la diplomazia serve a convincere tutti, Putin per primo ma non solo, perché poi alla fine
242690	249190	i negoziati devono offrire delle soluzioni ovviamente che vadano bene a tutti e quindi bisogna
249190	256570	che tutti siano convinti. D'altra parte se non puntiamo, noi abbiamo spicato da subito,
256670	262410	l'abbiamo detto e probabilmente se fossimo stati ascoltati saremmo risparmiati, probabilmente dico,
262590	267750	perché non abbiamo la palla di vetro, ma sicuramente c'è una finestra negoziale da subito,
267810	272650	si era prospettata molto concreta e forse anche a condizioni più accettabili di quelle che invece
272650	278410	si prospettano adesso. Se non puntassimo sulla diplomazia, sul ritorno della politica, cosa facciamo?
278870	283910	Accettiamo la prospettiva che abbiamo di fronte, cioè quella di escalation militare,
284010	288370	raid contro raid, terza guerra mondiale, ma abbiamo un'altra soluzione.
288530	291010	Putin non vuole negoziare, come sta dimostrando?
292690	302210	Guardi, francamente credo che volendo affrontare una svolta negoziale avremmo potuto ottenere già dei risultati,
302930	309730	per esempio lasciare fuori da Cina è stata una follia del del fronte nato, perché ovviamente
310470	315910	la Cina ha una grande influenza sulla Russia e quindi da prima forse andava anche impostato,
315970	322110	volendo una svolta negoziale, andava anche impostato una prospettiva completamente diversa.
322330	327070	Adesso stiamo qui, sicuramente Putin ha consolidato anche un vantaggio sul campo,
327070	332810	lo dico spesso, ha acquisito maggior potere negoziale e adesso chiaramente è un negozio
332810	337590	che è ancora più faticoso, ancora più difficile, ma non possiamo smettere di investire nella
337590	344010	diplomazia, nella politica, l'alternativa è uno scenario di conflitto nucleare che credo nessuno
344010	349270	voglia abbracciare. Come vede l'obiettivo del 5 per cento della NATO per la difesa, il 3 e mezzo
349270	355350	in armi pure, 1 e mezzo in infrastrutture insomma? Io ho assolutamente una follia. Se noi dovessimo
355350	360370	abbracciare e sottoscrivere, se Giorgia Menoni sottoscrivesse questo obiettivo,
360490	365210	significerebbe che dovremmo mettere sul piatto all'incirca 100 miliardi, mentre invece abbiamo
365210	373110	già e stiamo riportando tagli dolorosissimi sulla sanità, politiche del lavoro e ovviamente su tanti
373110	378770	altri fronti che riguardano quelli che sono nei concreti bisogni dei cittadini. Tra le altre si
378770	385590	parla, come ho fatto io. Io ereditato una spesa al 2 per cento del PIL, perché l'accordo risaliva
385590	390570	al 2014, ma agli Alliati ho spiegato che l'Italia non era in condizione, quando io ho governato,
391370	396650	di poter far fronte a questo impegno. Ci sono degli Alliati che hanno capacità fiscale e la
396650	401770	stanno esercitando tutta, anzi imponendo, come la Germania, all'interno d'Europa un piano di
401770	408290	armo che noi abbiamo sottoscritto senza neppure discuterlo, così, dalla notte al mattino. Loro
408290	412810	se lo possono permettere, poi certo di dare a discutere se l'Europa che vogliamo è quella
413490	419990	l'Europa delle armi che taglia il modello sociale che abbiamo si qui costruito, abbiamo costruito,
420150	425610	abbiamo faticato tantissimo per costruire un mercato economico, un mercato comune europeo. Adesso
426170	431070	dalla transizione verde passiamo alla transizione militare, diventa un'economia di guerra, non c'è
431070	436910	pure un dibattito pubblico, non si può parlare perché se parli ti dicono che sei filo putiniano,
437070	443770	ti dicono che sei filo cinese, ti cercano di insistirti con i più grandi epiteti e falsi
443770	450610	epiteti. In realtà noi vogliamo che l'Europa che abbiamo si qui costruito continui, addirittura nel
450610	458350	processo di integrazione, si rafforzi, ma pensare che oggi tutti gli investimenti, sia noi la
458350	465150	conversione industriale sia fatta per incrementare le spese del riarmo per noi è una pura follia.
470870	478310	Rispetto a questo tema delle spese per la difesa, le raccomandazioni della Commissione, quelle sulla
478310	482890	semestrale che sono state fatte la settimana scorsa dal Commissario Dombrostis, in realtà la prima
482890	487750	raccomandazione che c'è per l'Italia oltre a quelle sul lavoro, ovviamente proprio quella di
487750	497010	aumentare le spese per la difesa. Dombrostis lo conosco bene perché ci ho lavorato anch'io,
497090	503470	era già Commissario e ci siamo già scontrati, abbiamo avuto già esprimendo una visione
503470	508670	completamente differente, solo che adesso non è solo Dombrostis, tutta l'Europa è questa Commissione
509290	514550	che ormai ha sposato completamente una visione completamente diversa, cioè in pratica ci stanno
514550	521830	portando una prospettiva in cui l'Europa dovrebbe investire nel riarmo, una riconversione industriale
521830	528710	che diventa per spese militari e io dico qual è la prospettiva che affrontiamo, voi pensate davvero
528710	535430	che in questo modo garantiremo più sicurezza ai cittadini italiani? Secondo me l'Europa indirettamente
535430	542530	diventerà con questo piano di riarmo una fonte e contribuirà involontariamente a aumentare le
543530	551690	scaracce militari e quindi da questa prospettiva non ricaveremo nessuna sicurezza in sua
551690	555990	prospettiva concreta di pace. Grazie, grazie a tutti. Buon lavoro.
