start	end	text
6680	12600	Sì, un saluto agli ascoltatori, un saluto agli studi, io mi riallaggio un po' alle ultime informazioni che ha dato Roberto Giacchetti,
12720	22600	in quanto appena si sono conclusi i lavori della direzione, una riunione del direttivo DCI di Camera e di Senato congiunti qui nell'Aula della Commissione Difesa a Palazzo Madama.
22800	29980	La riunione è durata una quarantina di minuti e al termine della riunione stessa il Presidente Incaricato Goria ha intrattenuto il regolamento,
29980	38260	ha intrattenuto una breve conversazione con i giornalisti presenti che ora vi facciamo ascoltare, sperando che dal punto di vista tecnico non ci siano eccessivi problemi.
38400	43500	Ecco, quindi la prima domanda di Goria è stata una valutazione generale sulla fase politica.
43500	51800	Ho presentato un po' l'analisi della situazione e le intenzioni di come svolgere questo incarico da parte mia,
52600	64160	alcune sottolineature, richiami e sollegitazioni da parte dei direttivi dei gruppi in un rapporto che è fondamentale,
64160	76340	in particolare su quelli della democrazia cristiana, si decideranno le sorti non tanto del governo, lontra poco, ma del buon governo del Paese.
76840	81300	Qual è la sua prima impressione prima di cominciare con la consultazione? Questo semaforo verde?
83160	95300	Io registro a tutt'oggi posizioni incoraggianti, direi che di tutti coloro che mi attendevo desse era un incoraggiamento.
97660	105300	Vedremo, le svilupperemo, cercheremo di passare dall'incoraggiamento alla convergenza e poi all'intesa.
105960	108360	Avete parlato di formule possibili di governo?
109080	112340	Le formule, a quanto pare, sono poco rimote.
113920	122620	Si parla per fare la finanziaria, questo governo così, e anche per esempio il Partito Socialista, che in questo momento è il maggior rivale,
122840	135460	vorrebbe mettere della gente, non so, tipo passare a Ligini, al governo. Per lei come vede un governo che fosse formato da gente con particolari caratteristiche?
135460	138500	Non sono poco capaci di quello che era nominato per me.
140320	154540	No, voglio dire, quando partiti assieme avessero convenuto, come è essenziale, perché questo tentativo si gioca sul buon governo,
154980	162480	sul poco governo, su quant'altro, avessero convenuto di affrontare davvero i temi del buon governo,
162480	168300	ma credo non è assolutamente un governicchio, ma diventerebbe un governo di altissimo profilo, sotto tutti i quotidiani.
168600	178720	Adesso passare da governicchio all'altissimo profilo, che modestamente fa un salto lungo. E' un governo che vuole fare bene,
179440	186480	perché credo che la gente abbia bisogno, ce lo dice tutti i giorni, di un governo che fa tutto quello che meglio è capace di fare.
186540	189100	Per esempio, sulla questione referendaria, come è internet?
189100	200200	La questione referendaria è distinta intanto in due momenti. C'è un momento istituzionale, e questo vede il governo in una posizione un po' particolare.
200260	210280	Poi c'è un momento di gestione delle materie, oggetto di referendum, e andrà confrontata alla posizione di ciascuno,
210340	215420	cercando un punto comune di opporsi allo svolgimento dei referendum.
219700	232380	Io continuo a dire i più brevi possibili, senza affanni, perché, volendo fare un governo serio, l'approfondimento del programma deve essere serio.
232380	239640	Non lo si fa in pochi minuti, ma non fatemi fare che pesca la manzina.
241180	250900	Io credo che ci sia, nella ipotesi che si arrivi a un risultato positivo, tanta voglia di andare in vacanza da parte di tutti.
252300	261280	Quindi, l'ipotesi di chiudere questa fase della prima parte di agosto, potrebbe essere...
261280	270080	Fin qui dunque il Presidente è incaricato, Gorria, quest'oggi alle 17.00, riunione qui al Senato, l'orgine del giorno, comunicazioni del Presidente,
270140	276360	riguarderanno alcuni decreti legge del governo, e alle 19.00, riunione dei senatori socialisti.
276640	278440	Da Palazzo Madame è tutto, linea allo studio.
298580	299980	Sottotitoli creati dalla comunità Amara.org
