start	end	text
0	8220	Per la verità, qualche settimana fa ho detto che poiché il timore più grande che noi
8220	14100	dobbiamo avere è che si cali il sipario su queste Olimpiadi senza che sia stato adeguatamente
14100	21180	posto il problema dei diritti umani e civili, la cui accelerazione era forse il principale
21180	28100	motivo per celebrare le Olimpiadi a Pechino, cioè dare in cambio di una attenzione della
28100	32780	comunità internazionale confronti alla Cina, sperare che in qualche maniera la Cina procedesse
32780	37660	con la stessa velocità a quella quale procede sul piano economico, anche insomma ad affermare
37660	43240	determinati diritti, ad affrontare la questione tibetana e quant'altro. Il timore che si spengano
43240	48300	i riflettori senza che questo sia accaduto adeguatamente è un timore che tutti quanti
48300	54340	dobbiamo avere. Per questo quello che continuo a dire è che penso che ciascuno di noi in
54340	61300	Patria e ciascuno di noi che dovesse trovarsi a Pechino, i tifosi, gli sportivi, possa fare
61300	69880	un qualunque gesto, un qualunque gesto dall'indossare un qualcosa di simbolico, a ricordare quali
69880	75400	sono i valori che sono la base delle Olimpiadi, magari quando viene intervistato, qualunque
75400	80660	strumento si voglia scegliere liberamente, quindi al di là del tema proprio del boicottaggio,
80660	84440	non partecipare alla cerimonia inaugurale, che è uno degli strumenti in campo, ma ce
84440	89180	ne sono mille altri. Ecco questo penso che sarebbe un buon modo per ricordare che ciascuno
89180	94360	di noi rappresenta l'Italia e che l'Italia è una nazione che ha determinati valori di
94360	99180	riferimento che noi affermiamo ovunque ci troviamo. Non è un ribaltamento delle responsabilità
99180	103960	il governo che va lì a partecipare comunque alla cerimonia e chiedere agli atleti un
103960	108320	gesto che comunque è politico? No, intanto non si tratta di chiedere un gesto agli atleti,
108320	114960	io ho parlato di italiani, chiedo agli atleti come lo chiedo ai tifosi, dopodiché il presidente
114960	120740	Berlusconi ha scelto di non partecipare alla cerimonia inaugurale e questo a me pare anche
120740	128500	qui un segnale positivo. Poi mi sarebbe piaciuto che vi fosse su questo tema una decisione
128500	133680	comune dell'Unione Europea che è mancata e ovviamente in assenza di una decisione comune
133720	140000	dell'Unione Europea è normale che prevalgano interessi nazionali e che quindi voglio dire
140000	146600	anche la posizione del governo italiano o la presenza del ministro Frattini è una posizione
146600	153320	comprensibile, ciò non toglie che noi si possa anche essendoci porre dei problemi.
154320	159440	Ministro, l'8 agosto il giorno della cerimonia di apertura dei giochi a Sisi sarà ancora
159440	164740	una volta la città della pace e della non violenza, i radicali però con il sostegno
164740	171540	dello stesso comune e di moltissime associazioni anche che si occupano del Tibet hanno promosso
171540	179580	questa iniziativa e questa giornata. Sì, una giornata sicuramente importante in una città
179580	189420	simbolica come lei ricordava e ovviamente in uno dei momenti di maggiore attenzione che
189420	193320	ciò ha da fare con il rapporto alla questione dei diritti umani. Purtroppo non posso partecipare
193320	199580	come ho già avuto modo di dire a chi mi aveva gentilmente invitato per causa di forza maggiore
199580	206960	ma sicuramente l'iniziativa è una iniziativa che mi pare completamente condivisibile che
206960	210980	quindi vede la mia adesione anche se non ci sarò fisicamente.
