start	end	text
0	7260	indirizzi e nuove strategie in questo settore di vitale importanza per le nostre comunità
7260	11580	all'estero e per gli stessi interessi italiani nel mondo.
12820	18360	Il convegno, come sapete, è organizzato dal Ministero degli Esteri e dal Consiglio Generale
18360	23400	degli Italiani all'estero e per la prima volta anche dalla Presidenza del Consiglio
23400	31240	dei Ministri e si avvale del supporto della Regione Lombardia che ci ospita. Ad entrambe
31240	35940	rivolgo i sensi della mia viva e sincera gratitudine.
37000	45660	Collochiamo questa riflessione comune come momento essenziale della più ampia strategia
45660	52400	con cui il Governo vuole perseguire la piena valorizzazione delle comunità italiane nel
52400	60620	mondo. Questo Governo considera infatti che i 5 milioni di cittadini con passaporto italiano
61280	67740	e altre decine di milioni di donne e di uomini di origine italiana che vivono in ogni continente
67740	76240	sono una straordinaria risorsa, una straordinaria risorsa dell'Italia, un patrimonio di esperienze
76240	84020	individuali e collettive, di conquiste, di realizzazioni, di sapere, di relazioni umane
84020	91440	e sociali che hanno contribuito a far conoscere, apprezzare e rispettare l'Italia nel mondo.
93120	101160	Se oggi il nostro Paese, pur con tanti problemi della vita quotidiana, è riconosciuto come
101160	109560	nazione forte e affidabile, lo si deve anche alla stima, alla considerazione che generazioni
109560	118120	di italiani si sono conquistati con una vita spesso aspra e difficile, riuscendo a conquistare
118120	126760	per sé e per i propri figli un'esistenza dignitosa e rispettata. Al tempo stesso questi
126760	132660	nostri connazionali hanno contribuito nei Paesi in cui sono emigrati alla realizzazione
132660	141700	di conquiste, di progresso, di civiltà e sviluppo. Ecco perché, aprendo questa conferenza, desidero
141700	149100	in modo non formale manifestare tutta la gratitudine che l'intero Paese deve alle generazioni
149100	156100	passate e presenti di italiani nel mondo. Siamo convinti che dare rilievo alle nostre
156100	163200	comunità all'estero corrisponda non soltanto a un debito di riconoscenza, ma anche ad
163200	169940	un concreto interesse del nostro Paese. Dobbiamo saper cogliere tutte le opportunità che
169940	176780	in ogni campo possono venire dall'azione di comunità così forti, autorevoli e credibili.
177880	182680	Tale valorizzazione dell'italiano nel mondo passa attraverso il raggiungimento di due
182680	189880	obiettivi strategici. La piena integrazione di ogni nostro connazionale nella società
189880	198720	in cui oggi vive e lavora, e contemporaneamente l'affermazione dell'identità culturale
198720	205800	nazionale italiana. A questo fine, proprio perché l'integrazione non è mai una condizione
205800	212380	acquisita una volta per tutte, la nostra attenzione verso la promozione dell'indennità culturale
212380	221420	italiana deve rimanere sempre vigile ed assidua. Possiamo farlo agendo su tre fronti, in primo
221420	228760	luogo sul versante istituzionale, operando perché il Parlamento rivolga finalmente l'esercizio
228760	239920	in luogo del diritto di voto dei cittadini italiani che vivono all'estero. L'impegno
239920	246460	del governo è che ciò avvenga nei tempi che consentano l'applicazione della nuova
246460	257880	legge fin dalle prossime elezioni politiche. Di non minore importanza è ottenere per i
257880	268800	nostri cittadini il diritto di voto amministrativo nei paesi dove da lungo tempo risiedono. Al
268800	269160	lato di questo, l'impegno della nuova legge fin dalle prossime elezioni politiche potrà
269160	275540	forzare poteri e funzioni dei comites e dello stesso Consiglio generale dell'Italiano all'estero.
279780	287020	In secondo luogo sul versante sociale, agendo perché i nostri connazionali possono sfruire
287020	294140	dei servizi e della tutela sociale necessari attraverso la messa a disposizione dei patronati
