start	end	text
8360	18560	Grazie. E ora il nostro Presidente, come sempre in prima linea anche in questa battaglia
18770	21470	Silvio Berlusconi
48770	62850	Grazie, grazie, grazie. Conserviamo le energie per convincere i renitenti ad andare a votare il 28 di maggio e poi il 25 di giugno
67910	70130	Grazie ragazzi
70710	74710	Inutile dirvi che siamo qui
75790	77510	Tutti insieme
78390	80030	Uniti come non mai
80750	86070	Perché vogliamo continuare in questo esempio di buon governo
86070	91110	dell'amministrazione della casa delle libertà per la sua milano
91890	95230	nove anni densi di lavoro
95230	97090	nove anni di grandi
97090	102310	risultati un esempio per tutte le amministrazioni delle grandi città in italia
103160	108560	Il sindaco albertini la sua giunta i suoi assessori i nostri consiglieri
109800	111660	che hanno prodotto
111660	113560	delle realizzazioni
113560	115280	che con modestia
115280	120140	Gabriele prima ha velocemente elencato ma che nessuna città italiana
120140	122240	può portare
122240	123380	come
123380	125240	paragone con quello che
126700	130000	Altre giunte per quelle città hanno fatto
130000	132680	Noi intendavamo portare innanzi
134300	135220	questa
135220	141440	esperienza di buon governo e abbiamo quindi voluto cercare tra i possibili nostri
142140	146280	candidati qualcuno che venisse dal mondo del lavoro e che avesse
147440	154280	Come sua base la nostra stessa base come principio dell'attività politica della sua azione politica la
154800	158040	moralità del fare fare politica non significa soltanto
160000	162960	Come qualcuno può pensare essere onesti
165020	165760	non
165760	168380	Portare a casa vantaggi per sé
168960	174120	o per la propria forza politica dall'amministrazione pubblica non vuol dire soltanto
175540	177280	Ci mancherebbe altro non rubare
178100	184000	Vuol dire impegnarsi nel lavoro di tutti i giorni per mantenere le promesse
184720	189620	che si sono fatte quando si è chiesto la fiducia agli elettori
190640	193720	Questo è il nostro principio di base
193720	201040	Questo è il principio che guida ogni giorno la nostra attività nei posti che i cittadini ti hanno assegnato
202100	207840	Questo è il principio che abbiamo seguito in cinque anni di governo
207840	209460	avendo come
209460	212080	eccezionale ministro dell'istruzione
212080	216860	Capace di una performance straordinaria dopo 83 anni una
217600	218600	indispensabile
218600	222280	Riforma della scuola letizia moratti
225060	227280	E sono sicuro
228880	232140	Che non solo sarà la prima donna
232140	233760	sindaco di milano
233760	239140	Ma che sarà un sindaco l'ha detto gabriela albertini che chi verrà dopo
239140	246720	Difficilmente potrà e guagliare quindi letizia hai la nostra più totale più assoluta fiducia
246780	254360	Sarai bravissima ti sceglierai con il tuo intuito femminile che supera di gran lungo la nostra
254360	258100	capacità di intuslegere di intelligenza nei confronti
259040	260800	degli altri
260800	265580	Perché voi signore avete questo fatto quando abbinate
266680	274580	All'intelligenza l'intuito profondo di cui siete capaci siete davvero insuperabili e quello che avete portato
274700	283640	Nella vita politica è questa vostra capacità di andare subito al centro del problema e di portare la vostra
283640	285760	concretezza quella concretezza
285760	287660	Che vi deriva dall'essere
287660	291580	Madri e mogli l'avete portata nella vita politica noi ne abbiamo profitato
292420	297700	Ne profiteranno tutti i cittadini durante la sindacatura di letizia moratti
299440	301620	Non abbiamo dubbi
302220	308340	Sulla nostra vittoria non ne abbiamo milano come ha ricordato
308340	311180	poco fa il nostro presidente della regione
312720	314980	Ha votato con grande slancio
315920	320380	per la casa della libertà e ringrazio anch'io come ha già fatto lui
321100	326160	Ma voglio ribadire il nostro grazie profondo per la fiducia che i cittadini e lombardi
326160	328420	Hanno riposto in noi crediamo di non avere demeritato
329620	335080	Abbiamo guidato lungo cinque anni per la prima volta nella storia repubblicana
335080	338820	un governo che ne sono intimamente certo
339640	341460	verrà ricordato
341460	345940	Man mano che le 35 sono 36 per la verità le riformi che abbiamo fatto
346520	349220	Però una non si è portata bene della riforma elettorale
350180	352940	le altre 35 riforme
354660	356820	Man mano che si attueranno
359220	361140	Faranno risaltare
361140	365220	la capacità di fare bene la nostra concretezza realizzativa
366600	370200	realizzativa e faranno emergere quando sia stata importante
370200	373520	l'attività di questi cinque anni
373520	379700	credo che abbiamo dimostrato di sapere stare insieme che abbiamo dimostrato di saper affrontare i problemi concreti
380760	382000	del paese
382000	383900	guardando al futuro
383900	384740	abbiamo
385300	387300	fatto dell'italia un paese più moderno
389760	390360	stiamo
390360	394880	per avviarci verso la campagna per la conferma della nostra modifica della costituzione
395960	403900	una modifica che non sta a cuore soltanto alla lega e a umberto bossi che oggi è tornato qui più in forma che mai
413260	420080	Ma che sta a cuore a tutti noi perché significa un paese più moderno
420080	428040	significa un parlamento che lavori meglio con una riduzione importante del numero di deputati e di senatori
428040	433880	significa più poteri a partire dal 2011 per il presidente del consiglio che oggi di poteri
433880	433880	
434520	436260	soltanto la sua personale
436260	437700	autorevolezza
437700	444040	significa un percorso più veloce per approvare le leggi che per l'ottanta per cento dovranno essere approvate soltanto
444960	449880	da un'unica camera mentre il senato approverà le leggi che riguardano le istituzioni locali
450980	454840	significa dare finalmente la totale e completa responsabilità
456320	462560	per quanto riguarda le strutture ospedaliere le strutture scolastiche ai governi regionali
462560	465380	che quindi saranno i primi e unici
465380	468580	responsabili nei confronti dei cittadini
468580	475440	quel federalismo concreto per intenderci quel federalismo dei cantoni svizzeri che nella vicina svizzera
476140	478080	ha dato dei risultati
478080	482280	eccezionali bene una modifica della costituzione non solo
482280	483880	necessaria direi
484400	490400	indispensabile per far sì che l'italia possa competere con gli altri paesi europei possa non perdere
490460	496300	colpi nei confronti delle altre economie e delle altre democrazie europee
496300	501280	lo dico qui davanti a umberto non parlo soltanto per forza italia
501280	506560	so di poter parlare anche a nome di tutti gli altri partiti della casa della libertà
506560	514320	ci impegneremo al massimo delle nostre possibilità in questa campagna elettorale per la riforma della
514320	515200	costituzione
520960	526360	Il nostro governo quindi ha lavorato duramente per cinque anni
526360	528300	abbiamo messo mano alla modifica
529080	531460	della pubblica amministrazione un fatto importantissimo
532480	536220	dal primo di giugno tutti i cittadini italiani avranno un nuovo diritto
537100	540460	non ci sarà più bisogno di recarsi negli uffici pubblici comunali
541400	548060	provinciali regionali statali per svolgere una qualunque pratica attraverso il proprio computer di casa
548060	554500	attraverso internet chiunque si potrà rivolgere agli uffici pubblici e dagli uffici pubblici
554500	558280	avrà il diritto di avere una risposta su qualunque tema
558280	565820	per cui lui senta il bisogno di rivolgersi all'amministrazione pubblica e anche per le autorizzazioni e anche per le concessioni
566780	573460	ci sarà la possibilità di farlo attraverso il computer non solo ma abbiamo introdotto un grande principio
574260	579260	moderno di libertà e di democrazia quello del silenzio al senso se un'amministrazione
580800	586620	sarà impegnata dalla legge a dare una risposta ad esempio per un'autorizzazione nel termine di 30 giorni
587580	590200	scaduto quel termine senza aver ottenuto risposta
591020	591520	quella
592480	596460	autorizzazione sarà data come se vi fosse stata un'autorizzazione
597360	601240	esplicita è un grande passo in avanti
601240	602220	nella
602220	606140	qualità della vita dei cittadini nell'esercizio da parte dei cittadini
607020	610860	dei loro diritti nei confronti dello stato e della sua pubblica
612060	617140	amministrazione un altro passo avanti si farà dal primo di ottobre per quanto riguarda
