start	end	text
0	7980	che ha in sé grandi energie, grandi potenzialità, ha bisogno di essere guidata, ha bisogno che
7980	16000	i poteri pubblici, che i poteri comunali innanzitutto, la provincia, la regione, riescano a programmare
16000	22840	il suo sviluppo, riescano a garantire un tipo di servizi più efficienti di quello che viene
22840	29700	oggi dato ai cittadini milanesi, a realizzare le grandi opere strutturali e infrastrutturali
29700	35440	che siano capaci di modificare l'assetto della città, di ridurre i livelli di inquinamento,
35880	42500	di snellire il traffico e ha bisogno soprattutto di una politica di difesa delle categorie
42500	48820	più deboli che non sia ispirata a un generico umanitarismo, ma a una commisurazione reale
48820	54380	delle risorse che sono disponibili, a una valutazione della priorità degli interventi,
54380	61280	senza demagogia, senza falsi piettismi, ma con la chiarezza che una classe politica
61280	66620	responsabile deve avere nella direzione di una città che vuole essere europea.
67620	76120	L'appuntamento del 1992 troverebbe Milano impreparata se si continuasse sulla strada
76120	83560	degli ultimi due anni e mezzo, se l'amministrazione comunale non fosse capace di modificare quelle
83560	88560	che sono le antiche e le nuove retratezze della città.
88780	96340	Ebbene, noi crediamo che Milano abbia energie, uomini e potenzialità sufficienti per recuperare
96340	103060	il tempo perduto, ma crediamo soprattutto che perché questo sia possibile occorre una
103060	109320	guida politica, occorrono dei partiti che sappiano fare il loro dovere, che sappiano
109320	113360	occuparsi della cosa pubblica e non occupare le istituzioni.
113820	120600	E in questo senso i Repubblicani possono dirvi a testa alta che hanno uomini, idee e programmi
120600	122440	per assolvere questo compito.
125760	133820	Grazie all'amico del Pennino, ora la parola del Presidente del Senato, Giovanni Spadolini.
136560	143820	Cittadini di Milano, amici Repubblicani, rivolgo il più affettuoso augurio di successo a tutti
143820	149340	i candidati alle elezioni comunali, provinciali e regionali di Milano e della Lombardia che
149340	153940	si sono impegnati in questa battaglia senza risparmio di forze.
154600	160420	Un particolare augurio rivolgo all'amico del Pennino, capolista per le comunali che
160420	167700	svolge oggi la stessa battaglia che io svolci nel 1985, allorché fui capolista per le
167700	172760	comunali e fui eletto da voi Consigliere Comunale a Palazzo Marino.
173900	181540	Ma c'è un'ombra, una carigine sul Milano e sulla Lombardia che deve essere diradata
181540	186320	e respinta, il voto dei Repubblicani sarà essenziale anche in questo senso.
186320	193760	C'è qualcuno che ha paragonato nelle settimane passate la Lombardia alla Lituania e ha paragonato
193760	201320	Milano a Vilnius. Noi dobbiamo rispondere con un chiaro e solenne no a questo tipo di fantasie
201320	208400	infondate e insensate. Milano è la capitale economica e morale di una
208400	215240	nazione libera come l'Itania, Vilnius è la capitale di una piccola nazione oppressa
215240	222140	e strangolata attraverso il nodo scorsoio degli aiuti economici. Paragonare Lituania
222140	231240	e Lombardia, Vilnius e Milano è semplicemente una follia. La Lituania ripendica la sua indipendenza
231240	238380	che fu distrutta al patto Molotov-Ribbentrop, cioè dal patto Friedler-Stalin e l'Italia
238380	244900	ha acquistato invece nei suoi titoli di identità risorgimentale proprio attraverso Milano la
244900	250440	sua dignità nazionale. Quello che il patto Mordo-Ribbentrop per la Lituania celebra
250440	256880	da noi le cinque giornate e questo vi dimostra la follia di questa campagna. Noi dobbiamo
256880	262980	ripetere che Milano è la città più europea dell'Italia, la città che ha respinto sempre
262980	269380	ogni suggestione e ogni tentazione di razzismo, la città che si è ispirata più di ogni
269380	276540	altra, i principi di tolleranza, di libertà, di fraternità ereditate dalla rivoluzione
276540	283440	francese, la città che ha compiuto la più grande unificazione di gente e la penisola
283440	292780	in uno straordinario e liberale crogiolo. E oggi che il risorgimento è insultato, Mazzini
292780	299740	è chiamato Toni Negri e Garibaldi Renato Curcio. Noi vediamo che i principi di Mazzini
299740	306860	e di Garibaldi si ispirano i popoli dell'est europeo. A Budapest, a Varsavia, a Praga si
306860	312880	parla il linguaggio dei democratici italiani dell'altro secolo e si alzano le bandieve
312880	321200	del 48 milanese. Libertà e giustizia, il motto di un secolo e mezzo di vita democratica
321200	327440	italiana è quello che risuona più alto nelle zone europeo orientale liberati da 40
327440	332400	anni di autocracia comunista e di fallimentare regime collettivista.
333880	340300	Unione democratica, abbiamo letto nei cartelli della piazza rossa, il primo maggio agitati
340300	347640	da cittadini che alzavano le bandiere sventolanti di un immenso partito della democrazia. Questo
347640	353200	grande partito che non conosce più neanche i confini che dividono l'UPS dagli altri
353200	360340	paesi una volta legati al patto di Varsavia. Questa magica parola attorno a dominare tutta
360340	364600	l'Europa orientale, avete visto in Ungheria neanche un comunista è stato letto nelle
364600	370440	live elezioni e i socialisti hanno avuto una limitata rappresentanza per il fatto stesso
370440	376900	che il termine comunismo si sia identificato col socialismo reale e forze democratiche
376900	383680	di tipo occidentale e vuole dire risorgimentale, sono un'opera in Cecoslovacchia non meno
383680	390020	che in Polonia e la stessa piccola Lituania si richiama ai valori dell'Europa, di una
390020	396300	storia comune dell'Europa che è sopravvissuta anche in questo secolo, patrimonio inaglianabile
396820	403820	di tutto il continente e proprio mentre si indulge a queste forme di provincialismo,
405800	413380	di separatismo, di razzismo, noi siamo impegnati con un grande appuntamento europeo, quello
413380	420520	del 31 dicembre del 992, che cambierà tutto, che non sarà più soltanto integrazione economica
420520	425480	ma anche almeno in parte politica, perché i ritmi dell'unificazione tedesca impongono
425480	432440	all'Europa di accelerare i ritmi della unificazione politica e sarebbe assurdo che l'Italia se
432440	438700	ingessa a compiere questo grande appuntamento rimpiangendo gli austriasci, oggi che neanche
438700	445200	l'Austria osa più piangere su quell'epoca e su quegli uomini isolandosi dietro al municipalismo
445200	453420	dispettoso ed impotente. Certo c'è un motivo di protesta contro il dominio dei grandi partiti
453420	457820	da cui partono queste forme o anche queste forme, ma allora dobbiamo dire che questo
457820	463920	motivo di lotta alla partidocrazia, all'occupazione degli spazi della società civile da parte
463920	469800	dei partiti, come ricordava l'amico del Pennino, questo motivo è incarnato dai repubblicani
469800	476000	che hanno sempre combattuto la dittatura dei partiti, cioè la partidocrazia e anche l'azione
476000	482060	svolta nel comune di Milano hanno sostenuto la lina trasparenza nella gestione degli affari
482060	487800	pubblici e degli appalti in primo luogo, sono stati in prima fine la lotta contro la corruzione
488580	494720	fin dagli anni in cui tocò a me come Presidente del Consiglio l'onore di schiacciare i centri
494720	500480	di cospirazione affaristica, ha cominciato la P2 che minacciavano le basi stesse del
500480	506760	Paese e quando si dice terrorismo, il terrorismo fu vinto con l'unità morale degli italiani,
507160	511720	dovremmo realizzare un'eguale unità morale da lotta contro la criminalità organizzata,
512060	517300	contro la mafia, contro la camorra e contro l'indrangheta, se a questo non ci siamo riusciti
517300	523280	e per un difetto delle forze politiche maggiori, difetto che devessero di parato perché la
523280	528700	minaccia che la criminalità organizzata legata al potente cartello della droga esercita sulle
528700	534200	sorti del Paese non è minore di quella che fu a suo tempo rappresentata dal terrorismo
534200	540980	e vinta da noi, forze democratiche, dalla democrazia senza mai riuscire dal piano della
541580	547440	legalità democratica. Ecco perché il voto che oggi si esprime per il Comune di Milano,
547460	553620	per i Comuni della Lombardia è un voto che avrà un grande significato politico, perché
553620	559280	abbiamo davanti a noi grandi problemi da risolvere e queste non dimenticatelo sono le ultime
559280	564220	elezioni amministrative in Un'Italia ancora vincolata alla totale sovranità nazionale,
564240	570180	le prossime già cadranno in Un'Italia integrata economicamente con l'Europa e parzialmente
570180	575640	anche sul piano politico e quindi noi dobbiamo guardare con occhio europei ai problemi, in
575640	580560	primo luogo al problema della finanza pubblica che deve essere risanata secondo la costante
580560	585900	linea che il nostro partito ha sostenuto anche in questi mesi grazie alla appassionata battaglia
585900	595040	del segretario nazionale Giorgio La Malva che saluta affettuosamente a Milano e ricordo
595040	600160	l'immigrazione clandestina, l'Italia non può accogliere masse di diseredati sempre
600160	606160	senza offrire case, lavoro, scuole e servizi sociali e senza prima aver risolto gli stessi
606160	612040	problemi per l'italiano, anche questo motivo che ha suscitato il vasto consenso dell'opzione
612040	618780	pubblica e aggiungo che vogliamo una legge su licenziamenti individuali che esige modifiche
618780	624400	sostanziali al Senato per salvaguardare le medie piccole imprese che sono alla base
624400	631720	del miracolo economico italiano, abbiamo paurosi buchi nella finanza pubblica che giustifiano
631720	637900	allarme dei repubblicani ed esigono interventi coraggiosi prima dell'obbligata scadenza
637900	646120	del dicembre 92 e infine cittadini di Milano noi dobbiamo esercitare come partito nazionale
646120	651800	il più antico partito italiano una grande vigilanza sulla politica estera, dobbiamo
651800	657540	proporci a ogni forma di direttorio le altre potenze europee, mantenere i collegamenti
657540	659840	con tutti i paesi grandi e piccoli.
