start	end	text
0	4020	il massimo impegno. La parola a Romano Prodi.
11240	14540	Ho preso la scossa.
20100	20960	Prima di tutto
20960	25440	vi ringrazio davvero di avermi invitato qui a aprire la campagna elettorale.
25860	27700	Vi ringrazio perché
27700	31140	è un segno di amicizia e poi perché
31140	36020	mi sono proprio divertito stamattina.
37560	40700	Mi sono divertito e
40700	41620	l'atmosfera
42540	43460	calda
43460	46200	piacevole, gradevole
46200	47580	anche se sono state
49000	53420	e forte, sono un vecchietto.
55180	56640	No, anzi,
56780	59720	bisogna parlare piano così la gente sta più attenta.
61700	62240	Dunque
63460	66300	vi ringrazio davvero di questo invito.
66860	71360	Queste elezioni regionali sono elezioni regionali
71360	72420	e quindi
73180	75520	ha fatto piacere sentire da Maria Rita
75520	77660	come abbia sottolineato
77660	81400	tutte le cose che l'ombra ha fatto, gli obiettivi
82480	83120	e
83120	84960	le caratteristiche del nostro programma futuro.
85360	87780	Però sono anche una preparazione
87780	89720	a quello che deve vedere dopo
90360	93960	perché il Paese è in una estrema difficoltà.
94240	96340	E la prima cosa che voglio dirvi
96340	102460	è come ci siamo preparati per queste elezioni regionali in questi due mesi
102460	105940	e come abbiamo costruito
105940	106980	l'Ulivo
106980	109020	e l'Unione per il futuro.
109880	110860	Due mesi fa
111860	115440	i giornali erano pieni
115440	119480	di articoli, o non diciamo i telegiornali perché
120100	122560	lasciamo stare insomma, no?
122560	124620	Quello è un atto di fede insomma.
125780	125780	
125780	128180	i giornali
128180	131880	erano pieni, erano pieni di
131880	133380	erano pieni di articoli
133380	135740	che descrivevano
135740	137880	le divisioni
137880	142040	l'impossibilità di fare la federazione
142040	144440	le divisioni con
144440	148200	tutto il centro-sinistra, Bertinotti, Mastella
148200	149660	ogni giorno c'era
149660	151220	questo senso di
151220	152360	divisione
152360	153500	oggi noi abbiamo
154240	155580	una federazione
156560	158260	che funziona
158260	159360	e guardate
159360	164400	non è ancora una federazione completa perché questi grandi fatti storici
164400	167500	devono essere portati avanti ad agio ad agio, devono essere
167500	171620	frutto di un'intensa convinzione, qui stiamo costruendo qualcosa
171620	173920	che non c'è mai stato in Italia
173920	176000	questo paese
176000	178640	non è mai stato governato
178640	183440	da forze progressiste, da forze riformiste omogenee, mai
