start	end	text
0	18240	La parola è il capolista di Milano, l'onorevole Vigigino Arognoni.
24180	34280	Caro Presidente, hai voluto venire a Milano, a noi ti ringraziamo nella ricorrenza di questo 18 aprile del 48.
35740	53420	Io non so se l'iniziativa della democrazia cristiana di ricordare gli italiani di questo 18 aprile sia venuta dopo o sia venuta prima della disputa in casa comunista sul significato e il valore.
53420	77160	Comunque sono andate le cose, è certo, e tutti noi l'abbiamo letto, che in casa comunista da parte di Cacciari, candidato a sindaco di Venezia, si è detto che se il 18 aprile la democrazia cristiana e gli altri partiti democratici,
78200	87160	non avesse vinto una battaglia, quella battaglia le cose nel nostro Paese sarebbero andate in maniera diversa.
88840	108160	Leggiamo e abbiamo letto sull'unità di qualche giorno fa un articolo nel quale si dice anche giustamente che domandarci quale sarebbe stato il corso politico del nostro Paese
109280	119160	non sarebbe una cosa seria perché la storia è quella che è stata e non la si può inventare in maniera diversa.
120440	130160	Può essere vero, ma noi sappiamo quale è stata la storia di questo Paese e sappiamo quale è stata la storia dei Paesi del cosiddetto socialismo reale.
131160	149860	E mi pare giusto che non a distanza di 40 anni, ma oggi di fronte al fallimento dell'ideologia comunista, dell'assetto politico di quei Paesi, noi si ricordi questa data.
151800	164860	È stata una scelta che si iscrive nel novello di tutte le scelte giuste che la democrazia cristiana ha fatto a garanzia del processo democratico di questo Paese.
167260	183920	Tutti i partiti portano dentro di sé intorno a sé anche della polvere, anche delle cose che non sono andate per il giusto verso, ma nelle cose che sono contate in questo Paese la democrazia cristiana è sempre stata dalla parte giusta.
189800	206000	Essere dalla parte giusta significa offrire una rappresentanza perché un partito non è il personale politico di oggi, è anche il personale politico di oggi, ma è il personale politico di ieri.
206000	220260	E la gestione delle speranze vuol dire che una scelta giusta mette sotto gli occhi degli italiani un personale politico e un partito affidabile.
221120	232000	Questa è la lezione che oggi noi possiamo ricordare innanzitutto a noi stessi. La nostra tradizione ci porta sempre a portare grande rispetto per gli avversari politici.
232370	249370	Siamo troppo democratici per non ritenere che la democrazia sia un coro di voci in cui centra la nostra col peso della sua identità rispetto per gli avversari, ma gli avversari devono rispettarci.
251390	279410	Siamo non un incidente della storia di questo Paese, non può un grande partito rimanere sulla scena come è rimasto il nostro, sulla scena del nostro Paese, con i legami internazionali, con le aspettative legittime che gli altri Paese hanno nel confronto del nostro se non avessimo alle spalle ideali, valori, forza e le scelte giuste.
279470	280470	Che abbiamo fatto.
282550	284530	Ma lasciamo la parola ad Andreotti.
289910	295490	Io voglio dire solo una cosa e Andreotti sarà d'accordo con me.
295490	312210	Quel titolo a cui io, a cui mi sono richiamato della Repubblica, era così. Il 18 aprile era la notte della Repubblica. La notte della Repubblica sarebbero stati anni bui che tutti noi abbiamo alle spalle.
312210	327210	Ma anche quegli anni, quella notte della Repubblica, amici democratici cristiana, è stata rischiarata dalla forza, dal coraggio della democrazia cristiana. Questo lo dobbiamo dire, perché questa è la verità.
327530	346250	E anche quella scelta, quella caparbietà, quella determinazione, sono cose che stanno nel novero delle cose giuste di questo Paese. Non siamo del reduci, siamo un partito che è dentro la realtà di questo Paese, nella quotidenità, nei progetti e nella determinazione.
347870	365630	Onorevole Andreotti, Presidente del Consiglio, caro Giulio, dice le cose che vuoi dirci di questo 18 aprile. Parleci della democrazia cristiana, dei suoi giorni di oggi e dei suoi giorni di domani. Grazie, Andreotti.
370410	383770	Prima dice della parola, Andreotti, un ringraziamento più che doloroso a tutti voi per essere presenti e per aver riempito il teatro. Grazie da parte della democrazia cristiana provinciale. È una bella testimonianza e Milano se la merita. E soprattutto grazie a voi che l'avete reso possibile.
407370	425610	Cari amici, stamane in occasione della riunione del Consiglio nazionale abbiamo giustamente detto che per noi rievocare il 18 aprile non è un diritto.
425630	441910	Ma è un dovere di forza politica. So che questo disturba qualcuno, però nella concezione sempre un po' ottimistica della vita non dobbiamo prendercela.
441910	463310	I due articoli più polemici dei comunisti su questo tema sono scritti da occhetto e da violante, i quali hanno la meravigliosa attenuante dell'età.
473450	482970	Nel 1948, occhetto aveva 12 anni e Luciano violante 7 anni.
485830	511290	Non hanno alcuna colpa personale per una scelta che fu fatta e vorrei dire subito a scancio di equivosi che vi è un discorso fatto 3 anni fa da Bettino Craxi in occasione del 40° anniversario
511290	523670	della creazione del partito social democratico, nel quale discorso Craxi in un certo sento spiazzando un po' gli stessi social democratici disse
524810	545670	io per la mia età ho sempre lavorato nel partito socialista italiano, non ho avuto mai a che fare con quel partito socialista di unità proletaria del 1947 dal quale si staccarono in nome della libertà i socialisti democratici.
545670	565670	Noi celebriamo un qualche cosa che non è solo della democrazia cristiana ma che è una tappa essenziale e determinante della storia del dopoguerra nella costruzione di una solida democrazia nella nostra nazione.
565670	585670	Noi la celebriamo e devo dire che sono rimasto male impressionato quando ho letto l'altro giorno nell'articolo di Occhetto quasi una specie di minazza se voi celebrate il 18 aprile noi celebriremo il 25 aprile.
585770	614770	Il 25 aprile è un modo del tutto sbagliato di porre il problema, il 25 aprile è una festa di tutti gli italiani e se giustamente per la loro età ancora più verde di quella del 48 loro non possono ricordarselo
615770	634490	ma ci sono le fotografie e credo che è rimasta storica quella fotografia del giorno della liberazione in Milano dove in prima fila accanto a Luigi Londo e a Sango Pertini ma c'era Achille Marazza, Enrico Mattei e Raffaele Cadorna.
641710	663090	Ma accanto a questo errore storico vi è un errore aggiuntivo per questo 25 aprile del 1990 perché proprio tra pochi giorni quel giorno si insedierà nel Nicaragua
663090	680670	la presidente democratica Violetta Samoro che ha vinto con questa affermazione, io ho combattuto la dittatura di destra di Somossa ma non perché trionfasse la dittatura comunista di Ortega.
690610	709490	A dare il segno di che cosa fu il 18 aprile ho ricercato il Corriere della Sera di quel giorno e vi è un titolo quantomai indominato ed eloquente la patria chiama alle urne
709490	726410	e questa risposta che gli italiani detto, una risposta che certamente ebbe nella democrazia cristiana un fulcro essenziale fu una risposta delle forze democratiche
726410	747670	accanto ai nostri 12 milioni e 700 mila voti vi furono circa due milioni di socialisti democratici, un milione del blocco liberale, 750 mila voti di repubblicani, 300 mila voti degli altratesini.
747670	759930	Questa fu la risposta di libertà del popolo italiano in un momento nel quale altri aveva imboccato una strada drammaticamente sbagliata.
759930	771930	C'era il pericolo effettivo che se in Italia avesse vinto il fronte sarebbe successo quello che è successo negli altri paesi.
771930	778930	Poco fa Rognoni ha ricordato un articolo di Forcella nella Repubblica di Oggi.
779690	797250	Quell'articolo dice con i 6 in fondo non si fa la storia e dice inutile dire che cosa sarebbe accaduto se Cesare e Antonio non si fossero innamorati della regina d'Egitto Cleopatra.
797250	806890	La verità signori miei che nel 48 qui avevamo nenni e toglianti che non si erano innamorati della regina d'Egitto ma di Giuseppe Stalin.
818650	836870	E se oggi è ancora troppo facile polemizzare su Stalin anzi qualche volta dobbiamo, perché qualche cosa di buono ognuno nella sua vita pure è facile,
836870	860370	ma dobbiamo quarte volte prenderne anche noi le difese. Oggi che tutti riconoscono questo e oggi in cui noi abbiamo una riprova del rischio e ne parliamo non per fare una rievocazione pavoneggiante da parte di un partito.
865050	881890	Ne rievochiamo le tappe perché queste servono a dimostrarci come una forza politica nel momento decisivo debba sentire il proprio senso di responsabilità.
881890	901130	Noi avevamo rotto l'anno precedente il governo di ampia collaborazione che pur aveva avuto dei grandi meriti e che aveva impostato l'azione della Costituente in un modo sostanzialmente convergente
901130	913130	e vi fu già allora il senso di questa nostra grande nazione che sa nei momenti difficili trovare anche i segni della unità e della convergenza.
913130	936250	Nell'Assemblea Costituente e pur nella rottura che era fatale perché quando De Gasperi era in America a riallacciare un discorso che si era rotto e a chiedere delle cose che erano essenziali per la vita quotidiana del nostro popolo.
936250	956390	Togliatti, io credo forse malvolentieri ma doveva farlo, scrisse quell'articolo nei confronti degli americani ma quanto sono cretini che dimostrò proprio questa divaricazione che tardò ancora qualche mese ma che non poteva non essersi.
956390	974430	Il mondo era diviso in due, quelli che hanno la mia età o più o meno ricordano come se era questa aspettazione quasi messianica di un mondo che doveva essere liberato da tutte quelle che erano le sovrastrutture occidentali.
974430	994590	Noi eravamo una partita a stralcio e vi era la sensazione che il bene e il male, la verità e l'errore fossero in campi nettamente distinti e contrapposti noi in tutto quello che vi era di oscuro, gli altri in tutto quello che vi era di radioso e di promettente per l'avenire.
994590	1009870	Vienano molte contraddizioni quando l'America offria a tutta l'Europa, a tutta l'Europa il piano Marshall per un aiuto alla sua ripresa e alcune nazioni avevano aderito anche alle nazioni dell'est.
1010510	1023070	Da parte di Mosca venne l'ordine che bisognava combattere il piano Marshall, la secoslovacchia fu costretta a ritirare l'adesione che aveva dato e qui da noi venne una specie di balletto
1023070	1030190	perché da parte dei sindacati comunisti venne la lotta questo piano Marshall.
1030550	1046490	Poi man mano che ci si avvicinava alle elezioni anche da parte dei comunisti cominciò un po' più di prudenza al riguardo per dire va poi gli aiuti non sarebbero rifiutati anche nel caso della nostra vittoria.
1046490	1064490	Questo governo che ebbe momenti di grande difficoltà dette l'allarme alla nostra gente un allarme che non era fittizio che non era occasionale per le elezioni.
1064490	1081570	Nel settembre del 1947 da parte dell'Unione Sovietica fu decisa la ricostituzione della loro internazionale chiamandola diversamente, chiamandola come informe
1081570	1099570	e dall'Italia andarono due rappresentanti dei comunisti Luigi Longo e Eugenio Reale e noi avevamo il testo di quella decisione che era spaventosa, era una dichiarazione di guerra clandestina
1099570	1110570	alla quale avevano partecipato i rappresentanti dei paesi dell'est e i rappresentanti dei partiti comunisti italiano e francese.
1111370	1125750	Noi avevamo il testo e gli storici si domandano da chi abbiamo avuto questo testo perché per non mettere in imbarazzo nessuno e io ho scritto altrove e lo ripeto non ce l'ho detto né Luigi Longo né Eugenio Reale
1125750	1139750	Per non mettere in imbarazzo nessuno di Gastro mi mandò a portare questo testo al presidente del consiglio francese che era Schuman per farlo pubblicare in Francia e noi lo riproducemo poi nei nostri giornali.
1140550	1160190	Togliatti fece una dichiarazione dicendo che era un'invenzione, che era una falsità. Qualche anno dopo Eugenio Reale è uscito dal partito comunista, ha pubblicato un suo libro di memorie e via il testo integrale non c'è una sola parola diversa da quella che era stata pubblicata.
1160190	1175510	Quindi la minaccia non sarebbe inventata dei gasperi, la minaccia era effettiva e questo certamente credo che fu uno degli elementi per cui fu scossa la nostra opinione pubblica.
1175510	1194190	Ma fu scossa anche perché pochi mesi prima, nel febbraio del 47, dopo che alcuni mesi avanti verrà stato il colpo di Stati in Romania, di cui il colpo di Stati in Cecoslovacchia e il ministro degli esteri si trovò, loro dicono, suicida.
1194190	1213590	Ma ci sono dei suicidi provocati che certamente non appartengono alla migliore storia della civiltà umana e quella fine di Masaryk fu un'altra frustata che creò il senso dell'allarme.
1213590	1235430	Però i comunisti dicono, ma da noi sarebbe stato diverso e perché? Ma crediamo veramente che in Polonia, in Cecoslovacchia, in Romania, non vi fossero molti compagni che personalmente, individualmente amassero la libertà e che non volevano affatto un regime dittatoriale.
1235430	1263750	Ma venivano presi in questa spirale, venivano o stritolati o addirittura venivano mandati al creatore prematuramente e anche di coloro che appartenevano alle elite più qualificate, coloro che parteciparono a quell'incontro di Bialistok in cui si fece il documento del Cominform e non tutti sono morti di vecchiaia e di morte naturale.
1263750	1285750	Già allora, già allora, fu un altro colpo grave per l'opinione pubblica, la morte di Szlanski, la persecuzione di Gomulka, queste persone che pura certamente avevano tutte le carte in regola nei confronti del partito comunista.
1285950	1306430	Io avrei voluto che oggi vi fosse qui, ma non ha potuto perché è molto anziana e non sta bene, avrei voluto che ci fosse qui con noi per un senso, ma non di propaganda, ma per un senso di grande solidarietà morale, la vedova di Bukharin.
1306430	1332850	Avrei voluto perché io credo che in fondo, sì, se i giovani comunisti di allora possono darci addosso perché rievochiamo quel periodo, quelli che sono i superstiti di quel momento in cui loro non possono non ringraziare Dio se ci credono o comunque ringraziare la democrazia cristiana anche se non ci credono.
1332850	1356450	Che è stata risparmiata a loro la terribile avventura che tanto è costata ai paesi che non poterono avere una scelta e non poterono evitare questa che fu una terribile involuzione.
1356450	1377750	Ma direi di più, nessuno dimentichi che quando vi sono state poi tutte le persecuzioni vi è stata una grande solidarietà nei confronti dei persecutori, citerò per tutti un episodio che mi è rimasto profondamente nel cuore come motivo di enorme amarezza.
1377750	1407370	Quando il Cardinal Minzenti in Ungheria fu prima arrestato e poi processato alla Camera dei Deputati, il nostro deputato Enrico Medi, chiese al Governo se avesse qualcosa da dire e il Ministro Selva fra l'altro in un modo estremamente cauto e asciutto disse che il Governo
1407370	1427090	aveva nelle vie diplomatiche espresso tutta la sua riprovazione. Ebbene, io ricordo quella seduta dell'8 febbraio del 49 e qui ho lo stenografico in modo che nessuno possa dire che abbiamo materiale fornitoci dalla spessa o dalla propaganda del Partito.
1429030	1447170	Bene, dinanzi a questa espressione accorata nei confronti del processo verso il Cardinale, dirò tra parentesi che quando qualcuno rimproverava poi alla Chiesa e alle sue gerarchie, ai suoi sacerdoti,
1447170	1469430	dischiararsi apertamente in campo per evitare che vi fosse da noi un diverso 18 aprile e che si facesse da noi l'esperienza che si è fatta negli altri Paesi dove le cose erano andate diversamente, riflettano che nemmeno Hitler era arrivato a tanto.
1469430	1485830	Hitler che pur aveva avuto nel clero, aveva avuto nei Cardinali in Faulhaber, il Cardinale di Monaco, degli avversari durissimi, aveva sempre avuto paura di metterli in prigione e in quel momento erano in prigione,
1485830	1507910	Mincenti, Beran in Cecoslovacchia, Slippi nell'Unione Sovietica, Stepinas in Jugoslavia, ecco che cosa noi abbiamo evitato ed ecco da che parte erano coloro se dopo il 18 aprile, nel febbraio del 49, dinanzi ha fatto come quello di Mincenti che oggi tutti riconoscono,
1507910	1531970	loro compresi che fu una terribile montatura, ma una montatura che causò alla persona prima sei anni di prigione e poi 16 anni di permanenza nell'ambassata americana di Budapest, la reazione dei comunisti fu questa, il comunista Corby disse questa è una commedia, ma la commedia non era il processo,
1531970	1557650	era il protestare contro questo processo e un deputato di questo collegio, il deputato Cavallotti parlò di una provocazione che era stata fatta dal Ministro dell'Interno parlando del Cardinale Mincenti e disse il meraviglio che ci si commuova per un reo confesso e la provocazione è rivolta non solo al popolo italiano,
1557650	1587210	ma alla nazione, al popolo, alla magistratura ungherese, signori miei noi sappiamo che oggi le cose sono diverse, ma sono diverse perché c'è stato il 18 aprile da noi altrimenti noi avremo forse oggi iniziato quella strada della ricostruzione di una qualche libertà dopo un calvario terribile come è accaduto per tanti altri paesi che fra l'altro,
1587650	1610650	hanno avuto anche la delusione, la delusione non voglio essere lungo, ma voglio solo ricordare per un momento quale fu e come si desume il clima, cito solo i titoli per brevità, io sono un pedante raccoglitore di stampa e di documenti,
1610650	1634690	l'unità di quella settimana, parte dall'idea certezza in tutto il mondo nella vittoria del fronte popolare, passa a dire se vincessero i partiti americani entreremo nel blocco della guerra, ma il giorno dopo però alle persone che forse non se ne intendevano molto,
1634690	1656630	c'è un messaggio su tutta la pagina, mercoledì 14 aprile del 48, un messaggio del partito di Wallace al popolo italiano, votate contro i candidati di Truman, beh questo partito di Wallace era molto importante in America, la volta che ebbe il massimo dei voti arrivò al 2%,
1658150	1681210	però per fare un manifesto era buono ed era un buono che i 37 debutati laboristi inneggiasero alla vittoria del fronte, poi i laboristi si radunarono il giorno dopo e sconfessarono questi 37, l'unità forse non aveva spazio, non ne ebbe modo di dirlo,
1681210	1700210	e alla vigilia immediata il sabato 17 aprile il fronte democratico vince e viva la vittoria del popolo, ancora il martedì 20 quando si facevano gli spogli.
1714650	1736650	Esce l'unità, forte affermazione del fronte contro il brocco reazionario dell'ADC, poi le cose cambiano un po', arrivano i dati, ma a chi leggesse solo i titoli non si sarebbe accorto di quel che è accaduto, nelle elezioni per la nuova camera il fronte rafforza le sue posizioni,
1736650	1764990	e il giorno dopo però si è già su una posizione calcisticamente di catenaccio, di difesa, più di 8 milioni di italiani, barriera contro il fascismo e la guerra, questo era il modo con cui noi vivemmo questa settimana così storica, così drammatica per noi.
1764990	1787990	Ma c'era uno spettro, ogni tanto c'è la mania di chi vuole dividere, progresso e conservazione, se poi io guardo anche l'elenco dei contribuenti milanesi, non è che poi nelle liste comuniste non veda alcuni e fanno benissimo ad essere degli ottimi contribuenti,
1787990	1802410	e quindi non sono proprio coloro che possono venirsi ad insegnare, l'essenziale è che paghino le date, se non pagassero meno queste mi dispiacerebbero ancora di più.
1807870	1830510	C'era un punto che rimaneva in una certa preoccupazione del cuore di tutti noi,
1830510	1855050	e cioè sentivamo che questa difesa della libertà che aveva funzionato, il popolo italiano si era scosso, aveva dato questa risposta così massiggia, così comportante, però vi era una possibilità che veniva messa in giro, come sarà spesa poi questa vittoria?
1856530	1878070	E avevo un insegnamento da Luigi Einaudi, c'è un articolo di Einaudi sul Corriere di quei giorni che è molto importante, sulla necessità di costruire qualcosa che non concedesse spazi ad un collettivismo sperperatore,
1878070	1894070	ma si difendesse anche da certi monopoli di interessi, era Luigi Einaudi, ed era la strada del popolarismo, quella strada nella quale non sempre lo si ricorda.
1894750	1914290	Alla prima edizione del Partito Popolare nel 1919, quando poi non si fece in tempo, la situazione era talmente erogora, non si fece in tempo e mancò anche il senso della coalizione, quello che ci ha insegnato De Gasperi così essenziale,
1914290	1932290	bene nel 1919, nel poco meno di due milioni di voti che il Partito Popolare ebbe in Italia, il 67% lo ebbe nell'Italia settentrionale, questo è un qualche cosa che sta nella storia,
1932590	1946650	se avessimo avuto qualche anno di più, se la situazione non fosse precipitata, noi avremmo evitato una dittatura e si sa poi che cosa significa liberarsi da una dittatura.
1946650	1967650	Questa socialità noi la dispieghiamo, di riforme si parla spesso, ma nessuna legislatura come quella ha avuto il senso della riforma come la prima legislatura ebbe e che non ha avuto poi del seguito.
1967650	1989930	C'è una frase di Giorgio Amendola nei confronti di De Gasperi che disse non credo che l'Italia potrà avere più un capo di governo capace in tre mesi di presentare un progetto di riforma agraria, di farlo approvare e di renderlo esecutivo.
1989930	2004730	Questa era allora la sconfitta di coloro che volevano far passare quella che era una vittoria democratica e popolare come il segno della contraddizione.
2004730	2024730	E naturalmente non mancavano le irrisioni, non mancavano coloro che davano del nostro elettorato un giudizio qualitativo molto picciolo negativamente, ma ci fu una risposta splendida.
2024730	2043030	Ci fu un giorno uno di questi nostalgici della sconfitta del 1948 che aveva scritto che chi ci aveva dato la vittoria erano state le donnette cristiane e cattoliche.
2043030	2063030	E sapete da chi venne la risposta? La risposta venne da Benedetto Croce che disse con quella sua capacità lapidaria senza il voto di queste beghine noi non saremo oggi degli uomini liberi.
2085790	2099130	Vorrei prima di chiudere dire certamente noi non consideriamo di essere ad un punto di arrivo.
2099130	2109130	Noi sappiamo che quando una nazione cresce crescono anche i suoi problemi ma è una crescita in benedizione.
2110010	2122130	Noi sappiamo che forse c'è stata ad un certo momento la illusione che crescita e sviluppo coincidessero e invece vediamo che la crescita crea tutta una serie di problemi
2122470	2132290	e che lo sviluppo per una sensibilità giusta anche di carattere ambientale, di carattere ecologico, deve essere regolato, deve essere prevenuto.
2132530	2142730	Sono tutte cose che noi sentiamo e a cui cerchiamo di porre rimedio da noi e come membri della comunità europea.
2142730	2154810	Però nessuno può negare, e scusate la mia petulanza, nessuno può negare che se il 18 aprile fosse andato in senso diverso
2154810	2164190	noi avremmo avuto, non solo sul piano della libertà di cui ho detto ma sul piano dell'economia, sul piano del progresso sociale
2164190	2176610	noi avremmo avuto una situazione uguale a quella dei paesi dell'est che stanno cercando di cominciare ora la propria crescita di carattere economico.
2176870	2187190	Guardate io sono convinto che molti, anche dei nostri colleghi dell'opposizione, in buona fede quando lavoravano per il fronte
2187410	2199150	non credevano che sacrificando un poco di libertà però si potesse dare una risposta al senso di giustizia sociale, al senso di lavoro, al senso di crescita economica
2199150	2213450	e oggi che hanno prova e controprova che questo non era avvenuto hanno nel loro cuore una profonda amarezza per la quale noi sentiamo cristianamente un grande senso di rispetto
2213450	2226390	e non infieriamo certamente, dobbiamo cercare di costruire una base diversa e questa base si costruisce appunto con il senso della collaborazione
2226390	2240310	con il senso di una politica che faccia convergere sulle grandi linee di politica esterna e di politica interna il massimo possibile di forze
2240310	2254910	Qualche volta De Gasperi fu rimproverato perché avendo noi la maggioranza assoluta nel 48 chiese ai partiti democratici di rimanere a lavorare nel governo
2254910	2264210	perché disse tutto quello che c'è da fare, dà a tutti una funzione, dà a tutti un ruolo
2264210	2275850	Non fu capito da molti anche all'interno dello stesso partito, sembrava un uomo forse di poca fede e ce ne voleva per parlar di De Gasperi come un uomo di poca fede
2275850	2287930	pure delle polemiche, le ebbe, delle incomprensioni, la sua fine politica fu dolorosa, fu sconfitto in Parlamento nel luglio del 1953
