start	end	text
22320	29360	Abbiamo illustrato al Presidente della Repubblica il documento approvato ieri dalla Direzione
29360	39880	Centrale della Democrazia Cristiana. Non abbiamo provocato noi la crisi e non è stata la Democrazia
39880	48720	Cristiana ad indebolire il governo, non è stata la Democrazia Cristiana ad indebolire
48720	56800	nel governo la sua rappresentanza, né quella degli altri partiti. Al contrario, noi abbiamo
56800	65420	fatto tutto il possibile e in tutte le occasioni per sostenere il governo ed avremmo affrontato
65420	73020	anche la verifica che era stata richiesta con il proposito di renderne più sicura l'azione
74080	84400	e di rafforzare il rapporto di collaborazione nella maggioranza. In questo spirito e in modo
84400	91760	coerente, abbiamo confermato la solidarietà al Presidente del Consiglio e al governo per
91760	103140	l'azione svolta e per l'impegno posto nell'attuazione del programma concordato. La crisi è stata aperta
103140	114380	in un periodo particolarmente intenso di impegni per i numerosi problemi di politica interna e di
114380	122720	scadenze elettorane, e quella in particolare del 18 giugno per il rinnovo del Parlamento
122720	131280	europeo rendono ora più problematico e difficoltoso il corso della crisi e ne sollecitano però
131280	140100	la soluzione. La Democrazia Cristiana ritiene che la legislatura debba avere il suo normale
141100	149940	che ricercherà con i partiti che hanno condiviso le responsabilità di governo le condizioni
149940	164060	di una più sicura solidarietà e di un rapporto leale di collaborazione. Mi pare di aver detto
164060	171860	molto chiaramente che la Democrazia Cristiana ricerca un rapporto di collaborazione, un rapporto
171860	176680	leale che sia fondato su una vera solidarietà politica.
