start	end	text
8060	29220	Amiche ed amici, grazie di essere venuti, vorrei fare una precisazione. Oggi sulla
29220	38820	attore Marcello Staglieno presenterà il libro su Junger di Giovanni Leone. Naturalmente
38820	52140	la cosa non è vera, è esattamente il contrario. Questo è un ricordo di Junger fatto da un
52440	64520	testimone d'eccellenza, ma anche da un testimone d'eccellenza che è l'eccezione, che è il
64520	76080	senatore Marcello Staglieno. Anche quest'anno, come l'anno scorso, abbiamo voluto commemorare
76080	87160	uno dei più grandi personaggi della storia del XX secolo. L'anno scorso abbiamo della storia
87160	95440	culturale del XX secolo. L'anno scorso abbiamo commemorato il 25° anniversario di Julius Evola
96780	105320	e quest'anno invece abbiamo voluto fare un ricordo, una commemorazione, di Ernest Junger
106020	119780	morto il 17 febbraio del 98, morto due anni fa. Mentre Julius Evola è ancora considerato un buco
120540	130780	nella cultura italiana, Ernest Junger fortunatamente è stato sdoganato già da diverso tempo, al
130780	138820	meno da quando ha preso il premio Goethe nel 1982, è stato sdoganato dalla cultura europea
138820	151260	e anche dalla cultura italiana. Naturalmente, come sapete, succede in Italia, se certi personaggi
152500	160340	vengono sdoganati dal potere culturale della sinistra, la cosa va bene. Se invece vengono
164720	171140	considerati, se invece fanno parte della cultura di destra, naturalmente rimangono per sempre un
171140	180540	buco nero. Ci sono voluti personaggi come Cazzari, come Ferruccio Masini per poterli finalmente
180540	188740	sdoganare, ma invece pochi sanno che, ad esempio, i maggiori scritti di Ernest Junger sono stati
191000	201320	pubblicati dalle case editrici di destra, come Volpe, come Ciara Picco, e quindi possiamo
201320	218860	tranquillamente dire che Ernest Junger appartiene a buon diritto alla cultura di destra, alla
218860	224500	Ecco, Ernest Junger, affermare che Ernest Junger è stato uno dei più grandi scrittori tedeschi
224500	232240	è da un lato un'affermazione vera, però dall'altro è anche limitativa, perché Ernest Junger
232240	241200	è stato un uomo di interessi vastissimi, è stato scrittore, è stato romanziere, ma è
241200	248560	stato saggista, è stato uno studioso di scienze naturali, è stato anche un famoso
248560	255280	entomologo, tant'è vero che due specie di farfalle portano il suo nome. È stato quindi,
255400	261980	come ha scritto secondo me molto giustamente Stefano Zecchi, è stato l'ultimo getiano,
262980	273220	l'ultimo epigono di Goethe. Goethe, sapete, questo grande genio che anticipava i temi
273220	284360	moderni era un uomo appunto di interessi vastissimi, che passavano dalla letteratura alla botanica.
284360	294540	Il Junger è stato un epigono, l'ultimo grande epigono. Io vorrei citarvi solamente così,
294760	304300	perché poi è giusto che di questo ricordo di Ernest Junger ne parli chi l'ha conosciuto,
304300	314040	che l'ha conosciuto ben dal 1955, è giusto che di queste cose, anche della sua opera,
314200	320360	ne parli appunto Marcello Staglieno. Vi ricordo solamente che tutti i suoi libri, i suoi libri
320360	326560	più importanti, dalle scogliere di Marme a Stalghevittane, cioè Tempeste d'Acciaio,
326560	333560	fino al Muro del Tempo, eccetera, tutti questi libri li potete trovare nello stand di Cipriano,
334260	342300	di Enzo Cipriano, sono libri da leggere. In particolare vi raccomando sulle scogliere
342300	350220	di Marme, che forse è il suo capolavoro narrativo e contiene, tra l'altro, è stato scritto
350220	360780	nel 1939 e contiene, tra l'altro, una critica del nazismo, del potere totalitario e poi
360780	370700	la sua opera al Muro del Tempo, che è stata, tra l'altro, ritradotta da Adelphi ultimamente
372040	380200	e poi tante altre opere, perché la produzione di Junger è vastissima, avendo vissuto in
380220	391500	1903 anni, potete immaginare quanto può aver scritto Ernest Junger dal 1918 fino a pochi
391500	401320	anni dalla morte. Ecco, io accedo la parola a Marcello Staglieno e vi ringrazio di aver
401320	410200	partecipato. Io ho ancora negli occhi la lunga finita
410840	418700	di Lari Cineri, guerrieri, nella strada che dopo Sigmaringen dove c'è stato un grandissimo
418700	426520	alto scritto. Ernest Junger è stato molte cose, è stato
426520	432800	un grande eroe, un grande scrittore, un grande filosofo, un grande naturalista, però pare
432800	439320	che non sia mai, non abbia mai fatto delle conclusioni, è stato un grande eroe ma poi
440960	447560	non ha evidentemente addiritto alla Reichswehr, anche se poi ha fatto la Reichswehr vernera
447560	454640	ma non era dello Stalin, è stato amico di Itte ma nel 1939 dopo guerra è stato accusato
454640	463160	di nazismo, ma vorrei sapere sinceramente se questo grande personaggio che io ammiro
463160	469380	e su cui ho scritto qualche cosa è stato veramente un grande personaggio emblematico
469380	481380	o un grande ma, ma, ma, ma, lui era qualcosa ma, ma, ma.
481380	497020	Ci sono altre domande? Allora ne faccio io l'ultima perché prima Marcello hai parlato
497020	506800	del, hai nominato Tocqueville, ecco Tocqueville io credo che si dovrebbe scrivere un giorno
507580	517340	un saggio, un libro su Tocqueville e Junger perché credo che Junger abbia desunto da
517340	523720	Tocqueville parecchie cose a cominciare dalla definizione di uomo, Tocqueville diceva l'uomo
523720	531960	è uno strano essere che attraversa il tempo e Junger raggiungeva e nel confronto con il
531960	540040	nulla deve affrontare due prove estremamente difficili, la prova del dubbio è quella del
